territorio_nombre,eleccion,corporacion,vuelta,circunscripcion,cand_total,hhi,n_unidades,ganador,votos_ganador,segundo,votos_segundo,blancos,nulos,no_marcados,validos,total_marcas,margen_abs,margen_pp,top1_pp,blanco_pp,nep,fragmentacion
Comuna 2,Congreso 2026,Cámara,NA,1,56182,0.19462858610445175,14,PARTIDO CENTRO DEMOCRÁTICO,17260,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,15306,1357,467,217,57539,58223,1954,3.3959575244616693,29.997045482194686,2.3584003893011696,5.137991391785212,0.8053714138955482
Comuna 2,Congreso 2026,Cámara,NA,4,68,0.15657439446366783,9,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",16,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,15,62,19,9,130,158,1,0.7692307692307693,12.307692307692308,47.69230769230769,6.386740331491712,0.8434256055363322
Comuna 2,Congreso 2026,Cámara,NA,5,1514,0.24361180283012446,38,CONSEJO COMUNITARIO EL NARANJO,631,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,362,395,118,71,1909,2098,269,14.091147197485595,33.05395495023573,20.69146149816658,4.104891423086428,0.7563881971698756
Comuna 2,Congreso 2026,Senado,NA,0,58351,0.18135870170275334,16,PARTIDO CENTRO DEMOCRÁTICO,16693,PACTO HISTÓRICO SENADO,15562,1423,472,307,59774,60553,1131,1.8921270117442366,27.926857831164053,2.380633720346639,5.513934487902316,0.8186412982972466
Comuna 2,Congreso 2026,Senado,NA,4,94,0.2000905387052965,10,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",28,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",22,68,12,12,162,186,6,3.7037037037037033,17.28395061728395,41.9753086419753,4.997737556561086,0.7999094612947035
Comuna 2,Presidencia 2026,Presidencia,1V,0,74533,0.39744709208204126,11,ABELARDO DE LA ESPRIELLA,38837,IVÁN CEPEDA CASTRO,25620,1059,263,74,75592,75929,13217,17.4846544607895,51.37712985501112,1.40094189861361,2.5160581620095974,0.6025529079179588
Comuna 2,Presidencia 2026,Presidencia,2V,0,78851,0.5105375332742456,2,ABELARDO DE LA ESPRIELLA,45149,IVÁN CEPEDA CASTRO,33702,1369,213,23,80220,80456,11447,14.269508850660683,56.28147594116181,1.7065569683370732,1.9587198488359323,0.48946246672575444
Comuna 20,Congreso 2026,Consultas,NA,0,3554,0.5926395203641605,3,LA GRAN CONSULTA POR COLOMBIA,2658,FRENTE POR LA VIDA,546,0,585,484,3554,4623,2112,59.4259988745076,74.78897017445132,0.0,1.6873663764197295,0.40736047963583955
Comuna 20,Congreso 2026,Cámara,NA,1,19105,0.3132124053624233,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,10082,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2331,567,556,440,19672,20668,7751,39.40117934119561,51.25050833672225,2.882269215128101,3.192721561723851,0.6867875946375768
Comuna 20,Congreso 2026,Cámara,NA,4,51,0.22106881968473663,8,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",19,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,10,22,3,14,73,90,9,12.32876712328767,26.027397260273972,30.136986301369863,4.523478260869566,0.7789311803152634
Comuna 20,Congreso 2026,Cámara,NA,5,273,0.2284077339022394,28,CONSEJO COMUNITARIO EL NARANJO,119,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,38,95,76,80,368,524,81,22.01086956521739,32.33695652173913,25.815217391304344,4.378135463784292,0.7715922660977605
Comuna 20,Congreso 2026,Senado,NA,0,19461,0.3180062453957863,16,PACTO HISTÓRICO SENADO,10453,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2031,612,554,570,20073,21197,8422,41.95685747023365,52.07492651820854,3.048871618592139,3.1445923294852696,0.6819937546042136
Comuna 20,Congreso 2026,Senado,NA,4,56,0.2844387755102041,8,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,25,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",13,17,5,14,73,92,12,16.43835616438356,34.24657534246575,23.28767123287671,3.515695067264574,0.715561224489796
Comuna 20,Presidencia 2026,Presidencia,1V,0,25389,0.5055500762773025,11,IVÁN CEPEDA CASTRO,16910,ABELARDO DE LA ESPRIELLA,6163,568,315,108,25957,26380,10747,41.40308972531494,65.14620333628693,2.188234387641099,1.9780434163192244,0.49444992372269747
Comuna 20,Presidencia 2026,Presidencia,2V,0,29184,0.6138827346515274,2,IVÁN CEPEDA CASTRO,21556,ABELARDO DE LA ESPRIELLA,7628,413,212,38,29597,29847,13928,47.05882352941176,72.83170591614015,1.395411697131466,1.6289756065018726,0.38611726534847257
Comuna 21,Congreso 2026,Consultas,NA,0,5599,0.5198504721121551,3,LA GRAN CONSULTA POR COLOMBIA,3828,FRENTE POR LA VIDA,1079,0,1129,875,5599,7603,2749,49.09805322378996,68.36935166994105,0.0,1.9236300698872024,0.48014952788784493
Comuna 21,Congreso 2026,Cámara,NA,1,31597,0.32790257208033896,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,17274,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,3232,1062,1340,582,32659,34581,14042,42.995805137940536,52.89200526654215,3.2517835818610488,3.049686355479369,0.672097427919661
Comuna 21,Congreso 2026,Cámara,NA,4,81,0.16659045877152873,10,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",24,PARTIDO INDÍGENA COLOMBIANO P.I.C,14,84,34,32,165,231,10,6.0606060606060606,14.545454545454545,50.90909090909091,6.0027447392497715,0.8334095412284712
Comuna 21,Congreso 2026,Cámara,NA,5,1455,0.15603358486555427,43,CONSEJO COMUNITARIO EL NARANJO,522,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,110,386,263,155,1841,2259,412,22.37914177077675,28.354155350353068,20.966865833785985,6.408876658583766,0.8439664151344457
Comuna 21,Congreso 2026,Senado,NA,0,33574,0.33405699631646346,16,PACTO HISTÓRICO SENADO,18675,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,3075,1157,1277,872,34731,36880,15600,44.91664507212577,53.77040684115055,3.3313178428493275,2.9935011421005124,0.6659430036835365
Comuna 21,Congreso 2026,Senado,NA,4,97,0.20374109894781592,8,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,30,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",21,99,54,60,196,310,9,4.591836734693878,15.306122448979592,50.51020408163265,4.908189880020866,0.7962589010521841
Comuna 21,Presidencia 2026,Presidencia,1V,0,43075,0.5580094490268395,11,IVÁN CEPEDA CASTRO,30927,ABELARDO DE LA ESPRIELLA,8649,1015,741,165,44090,44996,22278,50.52846450442278,70.14515763211612,2.3021093218416873,1.7920843486503424,0.44199055097316053
Comuna 21,Presidencia 2026,Presidencia,2V,0,49805,0.6685973431106746,2,IVÁN CEPEDA CASTRO,39363,ABELARDO DE LA ESPRIELLA,10442,671,464,55,50476,50995,28921,57.296536968064025,77.98359616451383,1.3293446390363737,1.495668522024724,0.33140265688932535
Comuna 22,Congreso 2026,Consultas,NA,0,14020,0.8358163801050466,3,LA GRAN CONSULTA POR COLOMBIA,12785,FRENTE POR LA VIDA,804,0,902,152,14020,15074,11981,85.4564907275321,91.19115549215407,0.0,1.1964350350184794,0.16418361989495345
Comuna 22,Congreso 2026,Cámara,NA,1,18097,0.2631417289566531,14,PARTIDO CENTRO DEMOCRÁTICO,8565,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,2045,327,73,27,18424,18524,6520,35.38862353452019,46.48827616152844,1.7748588797221017,3.800233448206644,0.7368582710433469
Comuna 22,Congreso 2026,Cámara,NA,4,10,0.28,5,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,3,5,0,1,15,16,1,6.666666666666667,26.666666666666668,33.33333333333333,3.571428571428571,0.72
Comuna 22,Congreso 2026,Cámara,NA,5,389,0.2810779733150059,22,CONSEJO COMUNITARIO EL NARANJO,145,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,143,63,13,9,452,474,2,0.4424778761061947,32.07964601769911,13.938053097345133,3.5577316436649187,0.718922026684994
Comuna 22,Congreso 2026,Senado,NA,0,18691,0.24273686570193356,16,PARTIDO CENTRO DEMOCRÁTICO,8361,MOVIMIENTO SALVACIÓN NACIONAL,2139,261,62,45,18952,19059,6222,32.83030814689742,44.11671591388772,1.377163360067539,4.119687370553513,0.7572631342980665
Comuna 22,Congreso 2026,Senado,NA,4,22,0.2727272727272727,5,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",8,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,7,6,0,2,28,30,1,3.571428571428571,28.57142857142857,21.428571428571427,3.666666666666667,0.7272727272727273
Comuna 22,Presidencia 2026,Presidencia,1V,0,24203,0.5082085181157247,10,ABELARDO DE LA ESPRIELLA,16670,IVÁN CEPEDA CASTRO,3522,178,27,7,24381,24415,13148,53.92723842336245,68.37291333415364,0.7300766990689471,1.9676962592198997,0.49179148188427535
Comuna 22,Presidencia 2026,Presidencia,2V,0,23995,0.673950430997706,2,ABELARDO DE LA ESPRIELLA,19074,IVÁN CEPEDA CASTRO,4921,394,28,3,24389,24420,14153,58.03025954323671,78.20738857681742,1.6154823896018695,1.483788649737363,0.326049569002294
Comuna 3,Congreso 2026,Consultas,NA,0,6289,0.724034178104048,3,LA GRAN CONSULTA POR COLOMBIA,5302,FRENTE POR LA VIDA,632,0,641,265,6289,7195,4670,74.2566385752902,84.30593099061853,0.0,1.3811502692022006,0.275965821895952
Comuna 3,Congreso 2026,Cámara,NA,1,16307,0.210370755712971,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,6169,PARTIDO CENTRO DEMOCRÁTICO,3294,381,213,123,16688,17024,2875,17.227948226270374,36.966682646212845,2.283077660594439,4.753512419589327,0.789629244287029
Comuna 3,Congreso 2026,Cámara,NA,4,16,0.1875,6,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",4,PARTIDO INDÍGENA COLOMBIANO P.I.C,3,13,3,1,29,33,1,3.4482758620689653,13.793103448275861,44.827586206896555,5.333333333333333,0.8125
Comuna 3,Congreso 2026,Cámara,NA,5,300,0.23348888888888888,28,CONSEJO COMUNITARIO EL NARANJO,132,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,46,52,44,21,352,417,86,24.431818181818183,37.5,14.772727272727273,4.282859046350052,0.7665111111111111
Comuna 3,Congreso 2026,Senado,NA,0,16787,0.20491001653000113,16,PACTO HISTÓRICO SENADO,6316,PARTIDO CENTRO DEMOCRÁTICO,3267,380,196,205,17167,17568,3049,17.760820178248967,36.791518611289106,2.2135492514708455,4.880190909816206,0.7950899834699989
Comuna 3,Congreso 2026,Senado,NA,4,13,0.15976331360946747,8,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,3,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",3,18,4,8,31,43,0,0.0,9.67741935483871,58.06451612903226,6.259259259259259,0.8402366863905325
Comuna 3,Presidencia 2026,Presidencia,1V,0,20819,0.39802746487575674,11,IVÁN CEPEDA CASTRO,9644,ABELARDO DE LA ESPRIELLA,8780,338,94,36,21157,21287,864,4.0837547856501395,45.583022167604106,1.5975799971640594,2.5123894410456007,0.6019725351242433
Comuna 3,Presidencia 2026,Presidencia,2V,0,22265,0.5013736190888907,2,IVÁN CEPEDA CASTRO,11716,ABELARDO DE LA ESPRIELLA,10549,356,91,16,22621,22728,1167,5.158923124530303,51.792582113964905,1.573758896600504,1.994520576924702,0.49862638091110933
Comuna 4,Congreso 2026,Consultas,NA,0,7223,0.6643034391288815,3,LA GRAN CONSULTA POR COLOMBIA,5797,FRENTE POR LA VIDA,847,0,919,429,7223,8571,4950,68.53108126817112,80.25751072961373,0.0,1.5053361778637278,0.33569656087111854
Comuna 4,Congreso 2026,Cámara,NA,1,24001,0.23459630927527514,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,10427,PARTIDO CENTRO DEMOCRÁTICO,3102,749,452,218,24750,25420,7325,29.5959595959596,42.12929292929293,3.026262626262626,4.262641654888955,0.7654036907247248
Comuna 4,Congreso 2026,Cámara,NA,4,41,0.18262938726948247,9,PARTIDO INDÍGENA COLOMBIANO P.I.C,11,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",9,18,4,3,59,66,2,3.389830508474576,18.64406779661017,30.508474576271187,5.475570032573289,0.8173706127305176
Comuna 4,Congreso 2026,Cámara,NA,5,606,0.22686229018941498,34,CONSEJO COMUNITARIO EL NARANJO,268,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,69,132,57,23,738,818,199,26.964769647696478,36.31436314363143,17.88617886178862,4.407960437872095,0.773137709810585
Comuna 4,Congreso 2026,Senado,NA,0,24871,0.23262005330158114,16,PACTO HISTÓRICO SENADO,10884,PARTIDO CENTRO DEMOCRÁTICO,2996,730,412,350,25601,26363,7888,30.81129643373306,42.5139642982696,2.851451115190813,4.298855519147983,0.7673799466984188
Comuna 4,Congreso 2026,Senado,NA,4,52,0.1819526627218935,8,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",13,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,12,55,5,6,107,118,1,0.9345794392523363,12.149532710280374,51.4018691588785,5.495934959349593,0.8180473372781065
Comuna 4,Presidencia 2026,Presidencia,1V,0,32024,0.41356380837654294,11,IVÁN CEPEDA CASTRO,17072,ABELARDO DE LA ESPRIELLA,11297,596,233,63,32620,32916,5775,17.703862660944207,52.33599019006744,1.8270999386879216,2.418006556051241,0.5864361916234571
Comuna 4,Presidencia 2026,Presidencia,2V,0,34496,0.5240782148305329,2,IVÁN CEPEDA CASTRO,21033,ABELARDO DE LA ESPRIELLA,13463,546,194,21,35042,35257,7570,21.602648250670622,60.02225900348154,1.558130243707551,1.9081121323147583,0.47592178516946715
Comuna 5,Congreso 2026,Consultas,NA,0,12914,0.6849698014160653,3,LA GRAN CONSULTA POR COLOMBIA,10553,FRENTE POR LA VIDA,1381,0,1449,559,12914,14922,9172,71.0236952144959,81.71751587424501,0.0,1.459918375865126,0.31503019858393466
Comuna 5,Congreso 2026,Cámara,NA,1,35067,0.2183449152629324,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,14344,PARTIDO CENTRO DEMOCRÁTICO,5205,1138,398,179,36205,36782,9139,25.24236983842011,39.618837177185476,3.1432122634995165,4.579909721258191,0.7816550847370676
Comuna 5,Congreso 2026,Cámara,NA,4,25,0.1744,9,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",7,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,6,38,10,13,63,86,1,1.5873015873015872,11.11111111111111,60.317460317460316,5.73394495412844,0.8256
Comuna 5,Congreso 2026,Cámara,NA,5,1013,0.25204522841754134,36,CONSEJO COMUNITARIO EL NARANJO,474,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,137,250,85,40,1263,1388,337,26.68250197941409,37.52969121140142,19.79414093428345,3.967541882377504,0.7479547715824586
Comuna 5,Congreso 2026,Senado,NA,0,36385,0.20931145394021372,16,PACTO HISTÓRICO SENADO,14622,PARTIDO CENTRO DEMOCRÁTICO,5117,1197,410,260,37582,38252,9505,25.291362886488212,38.90692352722048,3.185035389282103,4.777569412353483,0.7906885460597863
Comuna 5,Congreso 2026,Senado,NA,4,44,0.2024793388429752,8,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",12,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",11,33,12,7,77,96,1,1.2987012987012987,15.584415584415584,42.857142857142854,4.938775510204082,0.7975206611570248
Comuna 5,Presidencia 2026,Presidencia,1V,0,45466,0.3955402643803633,11,IVÁN CEPEDA CASTRO,22093,ABELARDO DE LA ESPRIELLA,17816,966,198,55,46432,46685,4277,9.21131977946244,47.58140937284631,2.0804617505168848,2.528187620965865,0.6044597356196366
Comuna 5,Presidencia 2026,Presidencia,2V,0,47526,0.5081991979782099,2,IVÁN CEPEDA CASTRO,26806,ABELARDO DE LA ESPRIELLA,20720,908,181,11,48434,48626,6086,12.565553123838628,55.34541850765991,1.874716108518809,1.9677323458563922,0.4918008020217901
Comuna 6,Congreso 2026,Consultas,NA,0,11695,0.6227945971071416,3,LA GRAN CONSULTA POR COLOMBIA,9024,FRENTE POR LA VIDA,1637,0,1711,877,11695,14283,7387,63.16374519025224,77.16117999144933,0.0,1.6056658240854431,0.3772054028928584
Comuna 6,Congreso 2026,Cámara,NA,1,47213,0.2738358739125215,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,22992,PARTIDO CENTRO DEMOCRÁTICO,4799,1467,982,450,48680,50112,18193,37.372637633525066,47.23089564502876,3.013557929334429,3.651822479327365,0.7261641260874785
Comuna 6,Congreso 2026,Cámara,NA,4,62,0.15192507804370448,9,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",14,PARTIDO INDÍGENA COLOMBIANO P.I.C,12,44,5,3,106,114,2,1.8867924528301887,13.20754716981132,41.509433962264154,6.582191780821918,0.8480749219562955
Comuna 6,Congreso 2026,Cámara,NA,5,1071,0.23153226432185076,42,CONSEJO COMUNITARIO EL NARANJO,481,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,114,285,170,83,1356,1609,367,27.064896755162245,35.47197640117994,21.01769911504425,4.319052478189,0.7684677356781493
Comuna 6,Congreso 2026,Senado,NA,0,48515,0.27550366295337597,16,PACTO HISTÓRICO SENADO,23934,PARTIDO CENTRO DEMOCRÁTICO,4630,1695,976,674,50210,51860,19304,38.44652459669389,47.66779525990839,3.375821549492133,3.629715805881071,0.724496337046624
Comuna 6,Congreso 2026,Senado,NA,4,99,0.19885725946332006,9,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",31,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,21,58,18,14,157,189,10,6.369426751592357,19.745222929936308,36.94267515923567,5.028732683427399,0.80114274053668
Comuna 6,Presidencia 2026,Presidencia,1V,0,61381,0.45178677354799973,11,IVÁN CEPEDA CASTRO,36824,ABELARDO DE LA ESPRIELLA,18204,1280,566,113,62661,63340,18620,29.7154529930898,58.76701616635547,2.0427379071511784,2.21343354553463,0.5482132264520003
Comuna 6,Presidencia 2026,Presidencia,2V,0,66354,0.5600328952680467,2,IVÁN CEPEDA CASTRO,44673,ABELARDO DE LA ESPRIELLA,21681,1077,469,32,67431,67932,22992,34.09707701205677,66.2499443875962,1.5971882368643502,1.7856093962505066,0.43996710473195333
Comuna 7,Congreso 2026,Consultas,NA,0,5962,0.5934384727336646,3,LA GRAN CONSULTA POR COLOMBIA,4463,FRENTE POR LA VIDA,911,0,943,527,5962,7432,3552,59.57732304595773,74.85743039248575,0.0,1.685094657570003,0.40656152726633543
Comuna 7,Congreso 2026,Cámara,NA,1,28683,0.28155119922775546,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,14262,PARTIDO CENTRO DEMOCRÁTICO,2580,808,746,347,29491,30584,11682,39.61208504289444,48.36051676782747,2.739818927808484,3.55175187583225,0.7184488007722445
Comuna 7,Congreso 2026,Cámara,NA,4,47,0.20959710276143048,9,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",18,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,7,65,3,14,112,129,11,9.821428571428571,16.071428571428573,58.03571428571429,4.771058315334774,0.7904028972385695
Comuna 7,Congreso 2026,Cámara,NA,5,812,0.19091399936906986,39,CONSEJO COMUNITARIO EL NARANJO,323,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,79,226,118,65,1038,1221,244,23.50674373795761,31.11753371868979,21.772639691714836,5.2379605649915,0.8090860006309302
Comuna 7,Congreso 2026,Senado,NA,0,29747,0.2876095312058013,16,PACTO HISTÓRICO SENADO,15084,PARTIDO CENTRO DEMOCRÁTICO,2529,932,700,536,30679,31915,12555,40.92375892304182,49.16718276345382,3.037908667166466,3.4769362329805475,0.7123904687941987
Comuna 7,Congreso 2026,Senado,NA,4,51,0.1933871587850827,8,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",14,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,14,73,17,15,124,156,0,0.0,11.29032258064516,58.87096774193549,5.170974155069581,0.8066128412149173
Comuna 7,Presidencia 2026,Presidencia,1V,0,37681,0.49019452942230324,11,IVÁN CEPEDA CASTRO,24391,ABELARDO DE LA ESPRIELLA,9833,750,389,101,38431,38921,14558,37.88087741666884,63.46699279227707,1.9515495303270798,2.040006446376513,0.5098054705776968
Comuna 7,Presidencia 2026,Presidencia,2V,0,41550,0.5908169630199216,2,IVÁN CEPEDA CASTRO,29629,ABELARDO DE LA ESPRIELLA,11921,579,275,38,42129,42442,17708,42.032804006741195,70.32922689833606,1.3743502100690737,1.692571579002347,0.4091830369800784
Comuna 8,Congreso 2026,Consultas,NA,0,10119,0.6735670308387995,3,LA GRAN CONSULTA POR COLOMBIA,8187,FRENTE POR LA VIDA,1161,0,1237,570,10119,11926,7026,69.43373851171064,80.90720426919657,0.0,1.4846332350244196,0.32643296916120046
Comuna 8,Congreso 2026,Cámara,NA,1,34242,0.22327289403289666,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,14355,PARTIDO CENTRO DEMOCRÁTICO,4374,1024,566,306,35266,36138,9981,28.302047297680488,40.70492825951341,2.903646571768842,4.478824016374606,0.7767271059671034
Comuna 8,Congreso 2026,Cámara,NA,4,41,0.2147531231409875,7,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",12,PARTIDO INDÍGENA COLOMBIANO P.I.C,9,41,6,3,82,91,3,3.6585365853658534,14.634146341463413,50.0,4.656509695290859,0.7852468768590125
Comuna 8,Congreso 2026,Cámara,NA,5,759,0.2184953157628875,36,CONSEJO COMUNITARIO EL NARANJO,320,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,113,178,98,38,937,1073,207,22.09178228388474,34.15154749199573,18.996798292422625,4.576757156136044,0.7815046842371125
Comuna 8,Congreso 2026,Senado,NA,0,35322,0.21890378439169816,16,PACTO HISTÓRICO SENADO,14773,PARTIDO CENTRO DEMOCRÁTICO,4487,1122,526,393,36444,37363,10286,28.22412468444737,40.536165075183845,3.0786960816595323,4.568217049234004,0.7810962156083019
Comuna 8,Congreso 2026,Senado,NA,4,44,0.15702479338842973,9,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,12,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",7,34,12,10,78,100,5,6.41025641025641,15.384615384615385,43.58974358974359,6.36842105263158,0.8429752066115703
Comuna 8,Presidencia 2026,Presidencia,1V,0,44726,0.40598897685972046,11,IVÁN CEPEDA CASTRO,23062,ABELARDO DE LA ESPRIELLA,16421,884,280,64,45610,45954,6641,14.560403420302565,50.56347292260469,1.9381714536285903,2.46312106238669,0.5940110231402795
Comuna 8,Presidencia 2026,Presidencia,2V,0,47765,0.5150575640586756,2,IVÁN CEPEDA CASTRO,28027,ABELARDO DE LA ESPRIELLA,19738,771,271,18,48536,48825,8289,17.078045162353718,57.74476677105653,1.5885116202406462,1.9415305584873994,0.48494243594132436
Comuna 9,Congreso 2026,Consultas,NA,0,5868,0.6701828432746042,3,LA GRAN CONSULTA POR COLOMBIA,4735,FRENTE POR LA VIDA,652,0,653,297,5868,6818,4083,69.58077709611452,80.69188820722563,0.0,1.4921301105141165,0.3298171567253958
Comuna 9,Congreso 2026,Cámara,NA,1,16460,0.19804315923281005,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,6149,PARTIDO CENTRO DEMOCRÁTICO,2633,523,276,144,16983,17403,3516,20.703055997173646,36.20679503032444,3.079550138373668,5.049404401918513,0.80195684076719
Comuna 9,Congreso 2026,Cámara,NA,4,26,0.23668639053254437,6,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,9,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",7,23,2,5,49,56,2,4.081632653061225,18.367346938775512,46.93877551020408,4.2250000000000005,0.7633136094674556
Comuna 9,Congreso 2026,Cámara,NA,5,362,0.2531668752480083,24,CONSEJO COMUNITARIO EL NARANJO,167,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,58,89,39,28,451,518,109,24.168514412416854,37.028824833702885,19.733924611973393,3.949963829274174,0.7468331247519917
Comuna 9,Congreso 2026,Senado,NA,0,17051,0.1949371933394791,16,PACTO HISTÓRICO SENADO,6380,PARTIDO CENTRO DEMOCRÁTICO,2632,486,220,191,17537,17948,3748,21.371956434966073,36.38022466784513,2.771283571876604,5.129857380569344,0.8050628066605209
Comuna 9,Congreso 2026,Senado,NA,4,35,0.19020408163265307,10,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,12,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",7,19,9,16,54,79,5,9.25925925925926,22.22222222222222,35.18518518518518,5.257510729613734,0.8097959183673469
Comuna 9,Presidencia 2026,Presidencia,1V,0,20960,0.39531872323145506,11,IVÁN CEPEDA CASTRO,9853,ABELARDO DE LA ESPRIELLA,8617,438,113,34,21398,21545,1236,5.776240770165436,46.04635947284793,2.046920272922703,2.5296044463204193,0.604681276768545
Comuna 9,Presidencia 2026,Presidencia,2V,0,22772,0.5032573068167419,2,IVÁN CEPEDA CASTRO,12305,ABELARDO DE LA ESPRIELLA,10467,407,95,8,23179,23282,1838,7.929591440528064,53.08684585184865,1.755899736830752,1.9870551037307522,0.49674269318325814
