municipio_codigo,municipio,dane_codigo,unidad,votos_1v,votos_2v,delta_abs,val_1V,val_2V,pp_1v,pp_2v,delta_pp
049,EL CERRITO,76248,SONDRA MACOLLINS GARVIN PINTO,13,0,-13,31129,34637,0.04176170130746249,0.0,-0.04176170130746249
049,EL CERRITO,76248,VOTO EN BLANCO,500,335,-165,31129,34637,1.60621928105625,0.9671738314519156,-0.6390454496043343
049,EL CERRITO,76248,ÓSCAR MAURICIO LIZCANO ARANGO,33,0,-33,31129,34637,0.10601047254971249,0.0,-0.10601047254971249
052,EL DOVIO,76250,ABELARDO DE LA ESPRIELLA,2646,3462,816,5150,5765,51.37864077669902,60.0520381613183,8.673397384619278
052,EL DOVIO,76250,CLAUDIA LÓPEZ,27,0,-27,5150,5765,0.5242718446601942,0.0,-0.5242718446601942
052,EL DOVIO,76250,IVÁN CEPEDA CASTRO,1627,2207,580,5150,5765,31.592233009708735,38.2827406764961,6.6905076667873615
052,EL DOVIO,76250,MIGUEL URIBE LONDOÑO,16,0,-16,5150,5765,0.31067961165048547,0.0,-0.31067961165048547
052,EL DOVIO,76250,PALOMA VALENCIA LASERNA,380,0,-380,5150,5765,7.3786407766990285,0.0,-7.3786407766990285
052,EL DOVIO,76250,RAÚL SANTIAGO BOTERO JARAMILLO,150,0,-150,5150,5765,2.912621359223301,0.0,-2.912621359223301
052,EL DOVIO,76250,ROY LEONARDO BARRERAS MONTEALEGRE,13,0,-13,5150,5765,0.2524271844660194,0.0,-0.2524271844660194
052,EL DOVIO,76250,SERGIO FAJARDO VALDERRAMA,130,0,-130,5150,5765,2.524271844660194,0.0,-2.524271844660194
052,EL DOVIO,76250,SONDRA MACOLLINS GARVIN PINTO,14,0,-14,5150,5765,0.27184466019417475,0.0,-0.27184466019417475
052,EL DOVIO,76250,VOTO EN BLANCO,130,96,-34,5150,5765,2.524271844660194,1.6652211621856028,-0.8590506824745912
052,EL DOVIO,76250,ÓSCAR MAURICIO LIZCANO ARANGO,17,0,-17,5150,5765,0.33009708737864074,0.0,-0.33009708737864074
055,FLORIDA,76275,ABELARDO DE LA ESPRIELLA,5795,7464,1669,31456,35004,18.422558494404882,21.323277339732602,2.90071884532772
055,FLORIDA,76275,CLAUDIA LÓPEZ,125,0,-125,31456,35004,0.39738046795523907,0.0,-0.39738046795523907
055,FLORIDA,76275,GUSTAVO MATAMOROS CAMACHO,1,0,-1,31456,35004,0.0031790437436419123,0.0,-0.0031790437436419123
055,FLORIDA,76275,IVÁN CEPEDA CASTRO,22728,27181,4453,31456,35004,72.25330620549339,77.65112558564735,5.397819380153962
055,FLORIDA,76275,MIGUEL URIBE LONDOÑO,19,0,-19,31456,35004,0.06040183112919634,0.0,-0.06040183112919634
055,FLORIDA,76275,PALOMA VALENCIA LASERNA,1433,0,-1433,31456,35004,4.5555696846388605,0.0,-4.5555696846388605
055,FLORIDA,76275,RAÚL SANTIAGO BOTERO JARAMILLO,167,0,-167,31456,35004,0.5309003051881994,0.0,-0.5309003051881994
055,FLORIDA,76275,ROY LEONARDO BARRERAS MONTEALEGRE,16,0,-16,31456,35004,0.050864699898270596,0.0,-0.050864699898270596
055,FLORIDA,76275,SERGIO FAJARDO VALDERRAMA,649,0,-649,31456,35004,2.0631993896236014,0.0,-2.0631993896236014
055,FLORIDA,76275,SONDRA MACOLLINS GARVIN PINTO,10,0,-10,31456,35004,0.03179043743641913,0.0,-0.03179043743641913
055,FLORIDA,76275,VOTO EN BLANCO,475,359,-116,31456,35004,1.5100457782299084,1.0255970746200433,-0.48444870360986503
055,FLORIDA,76275,ÓSCAR MAURICIO LIZCANO ARANGO,38,0,-38,31456,35004,0.12080366225839267,0.0,-0.12080366225839267
058,GINEBRA,76306,ABELARDO DE LA ESPRIELLA,3920,5025,1105,11026,12114,35.55233085434428,41.480931154036654,5.928600299692377
058,GINEBRA,76306,CLAUDIA LÓPEZ,54,0,-54,11026,12114,0.48975149646290583,0.0,-0.48975149646290583
058,GINEBRA,76306,GUSTAVO MATAMOROS CAMACHO,2,0,-2,11026,12114,0.018138944313440958,0.0,-0.018138944313440958
058,GINEBRA,76306,IVÁN CEPEDA CASTRO,5641,6932,1291,11026,12114,51.16089243606022,57.22304771338946,6.062155277329239
058,GINEBRA,76306,MIGUEL URIBE LONDOÑO,19,0,-19,11026,12114,0.1723199709776891,0.0,-0.1723199709776891
058,GINEBRA,76306,PALOMA VALENCIA LASERNA,774,0,-774,11026,12114,7.019771449301651,0.0,-7.019771449301651
058,GINEBRA,76306,RAÚL SANTIAGO BOTERO JARAMILLO,116,0,-116,11026,12114,1.0520587701795754,0.0,-1.0520587701795754
058,GINEBRA,76306,ROY LEONARDO BARRERAS MONTEALEGRE,7,0,-7,11026,12114,0.06348630509704335,0.0,-0.06348630509704335
058,GINEBRA,76306,SERGIO FAJARDO VALDERRAMA,249,0,-249,11026,12114,2.2582985670233993,0.0,-2.2582985670233993
058,GINEBRA,76306,SONDRA MACOLLINS GARVIN PINTO,10,0,-10,11026,12114,0.09069472156720479,0.0,-0.09069472156720479
058,GINEBRA,76306,VOTO EN BLANCO,220,157,-63,11026,12114,1.9952838744785053,1.2960211325738815,-0.6992627419046238
058,GINEBRA,76306,ÓSCAR MAURICIO LIZCANO ARANGO,14,0,-14,11026,12114,0.1269726101940867,0.0,-0.1269726101940867
061,GUACARI,76318,ABELARDO DE LA ESPRIELLA,3867,5129,1262,17660,20145,21.896942242355603,25.46041201290643,3.563469770550828
061,GUACARI,76318,CLAUDIA LÓPEZ,58,0,-58,17660,20145,0.32842582106455265,0.0,-0.32842582106455265
061,GUACARI,76318,GUSTAVO MATAMOROS CAMACHO,3,0,-3,17660,20145,0.01698754246885617,0.0,-0.01698754246885617
061,GUACARI,76318,IVÁN CEPEDA CASTRO,12044,14854,2810,17660,20145,68.19932049830125,73.73541821792008,5.536097719618837
061,GUACARI,76318,MIGUEL URIBE LONDOÑO,15,0,-15,17660,20145,0.08493771234428087,0.0,-0.08493771234428087
061,GUACARI,76318,PALOMA VALENCIA LASERNA,868,0,-868,17660,20145,4.9150622876557195,0.0,-4.9150622876557195
061,GUACARI,76318,RAÚL SANTIAGO BOTERO JARAMILLO,121,0,-121,17660,20145,0.6851642129105323,0.0,-0.6851642129105323
061,GUACARI,76318,ROY LEONARDO BARRERAS MONTEALEGRE,13,0,-13,17660,20145,0.07361268403171008,0.0,-0.07361268403171008
061,GUACARI,76318,SERGIO FAJARDO VALDERRAMA,360,0,-360,17660,20145,2.0385050962627407,0.0,-2.0385050962627407
061,GUACARI,76318,SONDRA MACOLLINS GARVIN PINTO,9,0,-9,17660,20145,0.05096262740656852,0.0,-0.05096262740656852
061,GUACARI,76318,VOTO EN BLANCO,284,162,-122,17660,20145,1.608154020385051,0.8041697691734921,-0.8039842512115589
061,GUACARI,76318,ÓSCAR MAURICIO LIZCANO ARANGO,18,0,-18,17660,20145,0.10192525481313704,0.0,-0.10192525481313704
064,JAMUNDI,76364,ABELARDO DE LA ESPRIELLA,25902,30710,4808,80551,87828,32.15602537522811,34.966070045999,2.8100446707708855
064,JAMUNDI,76364,CLAUDIA LÓPEZ,504,0,-504,80551,87828,0.6256905562935283,0.0,-0.6256905562935283
064,JAMUNDI,76364,GUSTAVO MATAMOROS CAMACHO,18,0,-18,80551,87828,0.02234609129619744,0.0,-0.02234609129619744
064,JAMUNDI,76364,IVÁN CEPEDA CASTRO,44872,55763,10891,80551,87828,55.70632270238731,63.4911417771098,7.784819074722492
064,JAMUNDI,76364,MIGUEL URIBE LONDOÑO,93,0,-93,80551,87828,0.11545480503035344,0.0,-0.11545480503035344
064,JAMUNDI,76364,PALOMA VALENCIA LASERNA,3686,0,-3686,80551,87828,4.575982917654653,0.0,-4.575982917654653
064,JAMUNDI,76364,RAÚL SANTIAGO BOTERO JARAMILLO,600,0,-600,80551,87828,0.7448697098732481,0.0,-0.7448697098732481
064,JAMUNDI,76364,ROY LEONARDO BARRERAS MONTEALEGRE,50,0,-50,80551,87828,0.062072475822770666,0.0,-0.062072475822770666
064,JAMUNDI,76364,SERGIO FAJARDO VALDERRAMA,2833,0,-2833,80551,87828,3.5170264801181856,0.0,-3.5170264801181856
064,JAMUNDI,76364,SONDRA MACOLLINS GARVIN PINTO,79,0,-79,80551,87828,0.09807451179997764,0.0,-0.09807451179997764
064,JAMUNDI,76364,VOTO EN BLANCO,1789,1355,-434,80551,87828,2.2209531849387347,1.5427881768911964,-0.6781650080475383
064,JAMUNDI,76364,ÓSCAR MAURICIO LIZCANO ARANGO,125,0,-125,80551,87828,0.15518118955692667,0.0,-0.15518118955692667
067,LA CUMBRE,76377,ABELARDO DE LA ESPRIELLA,2973,3952,979,7982,8856,37.24630418441494,44.625112917795846,7.378808733380907
067,LA CUMBRE,76377,CLAUDIA LÓPEZ,44,0,-44,7982,8856,0.5512402906539714,0.0,-0.5512402906539714
067,LA CUMBRE,76377,GUSTAVO MATAMOROS CAMACHO,3,0,-3,7982,8856,0.037584565271861686,0.0,-0.037584565271861686
067,LA CUMBRE,76377,IVÁN CEPEDA CASTRO,3864,4792,928,7982,8856,48.408920070157855,54.11020776874436,5.701287698586505
067,LA CUMBRE,76377,MIGUEL URIBE LONDOÑO,15,0,-15,7982,8856,0.18792282635930843,0.0,-0.18792282635930843
067,LA CUMBRE,76377,PALOMA VALENCIA LASERNA,663,0,-663,7982,8856,8.306188925081432,0.0,-8.306188925081432
067,LA CUMBRE,76377,RAÚL SANTIAGO BOTERO JARAMILLO,65,0,-65,7982,8856,0.8143322475570033,0.0,-0.8143322475570033
067,LA CUMBRE,76377,ROY LEONARDO BARRERAS MONTEALEGRE,12,0,-12,7982,8856,0.15033826108744675,0.0,-0.15033826108744675
067,LA CUMBRE,76377,SERGIO FAJARDO VALDERRAMA,145,0,-145,7982,8856,1.816587321473315,0.0,-1.816587321473315
067,LA CUMBRE,76377,SONDRA MACOLLINS GARVIN PINTO,9,0,-9,7982,8856,0.11275369581558506,0.0,-0.11275369581558506
067,LA CUMBRE,76377,VOTO EN BLANCO,160,112,-48,7982,8856,2.0045101478326237,1.2646793134598013,-0.7398308343728224
067,LA CUMBRE,76377,ÓSCAR MAURICIO LIZCANO ARANGO,29,0,-29,7982,8856,0.363317464294663,0.0,-0.363317464294663
070,LA UNION,76400,ABELARDO DE LA ESPRIELLA,9439,11569,2130,16196,17098,58.279822178315634,67.66288454790033,9.3830623695847
070,LA UNION,76400,CLAUDIA LÓPEZ,123,0,-123,16196,17098,0.7594467769819708,0.0,-0.7594467769819708
070,LA UNION,76400,GUSTAVO MATAMOROS CAMACHO,5,0,-5,16196,17098,0.03087182020251914,0.0,-0.03087182020251914
070,LA UNION,76400,IVÁN CEPEDA CASTRO,3996,5213,1217,16196,17098,24.672758705853298,30.488946075564392,5.816187369711095
070,LA UNION,76400,MIGUEL URIBE LONDOÑO,36,0,-36,16196,17098,0.2222771054581378,0.0,-0.2222771054581378
070,LA UNION,76400,PALOMA VALENCIA LASERNA,1250,0,-1250,16196,17098,7.717955050629785,0.0,-7.717955050629785
070,LA UNION,76400,RAÚL SANTIAGO BOTERO JARAMILLO,347,0,-347,16196,17098,2.1425043220548283,0.0,-2.1425043220548283
070,LA UNION,76400,ROY LEONARDO BARRERAS MONTEALEGRE,16,0,-16,16196,17098,0.09878982464806124,0.0,-0.09878982464806124
070,LA UNION,76400,SERGIO FAJARDO VALDERRAMA,592,0,-592,16196,17098,3.6552235119782663,0.0,-3.6552235119782663
070,LA UNION,76400,SONDRA MACOLLINS GARVIN PINTO,19,0,-19,16196,17098,0.11731291676957273,0.0,-0.11731291676957273
070,LA UNION,76400,VOTO EN BLANCO,337,316,-21,16196,17098,2.08076068164979,1.8481693765352674,-0.23259130511452275
070,LA UNION,76400,ÓSCAR MAURICIO LIZCANO ARANGO,36,0,-36,16196,17098,0.2222771054581378,0.0,-0.2222771054581378
073,LA VICTORIA,76403,ABELARDO DE LA ESPRIELLA,3343,4258,915,6136,6600,54.48174706649282,64.51515151515152,10.033404448658693
073,LA VICTORIA,76403,CLAUDIA LÓPEZ,34,0,-34,6136,6600,0.5541069100391135,0.0,-0.5541069100391135
073,LA VICTORIA,76403,GUSTAVO MATAMOROS CAMACHO,1,0,-1,6136,6600,0.016297262059973925,0.0,-0.016297262059973925
073,LA VICTORIA,76403,IVÁN CEPEDA CASTRO,1826,2252,426,6136,6600,29.758800521512384,34.12121212121212,4.362411599699733
073,LA VICTORIA,76403,MIGUEL URIBE LONDOÑO,8,0,-8,6136,6600,0.1303780964797914,0.0,-0.1303780964797914
073,LA VICTORIA,76403,PALOMA VALENCIA LASERNA,550,0,-550,6136,6600,8.963494132985659,0.0,-8.963494132985659
073,LA VICTORIA,76403,RAÚL SANTIAGO BOTERO JARAMILLO,99,0,-99,6136,6600,1.6134289439374185,0.0,-1.6134289439374185
073,LA VICTORIA,76403,ROY LEONARDO BARRERAS MONTEALEGRE,8,0,-8,6136,6600,0.1303780964797914,0.0,-0.1303780964797914
073,LA VICTORIA,76403,SERGIO FAJARDO VALDERRAMA,122,0,-122,6136,6600,1.9882659713168187,0.0,-1.9882659713168187
073,LA VICTORIA,76403,SONDRA MACOLLINS GARVIN PINTO,6,0,-6,6136,6600,0.09778357235984356,0.0,-0.09778357235984356
073,LA VICTORIA,76403,VOTO EN BLANCO,130,90,-40,6136,6600,2.11864406779661,1.3636363636363635,-0.7550077041602463
073,LA VICTORIA,76403,ÓSCAR MAURICIO LIZCANO ARANGO,9,0,-9,6136,6600,0.14667535853976532,0.0,-0.14667535853976532
076,OBANDO,76497,ABELARDO DE LA ESPRIELLA,1783,2439,656,5261,5928,33.8908952670595,41.14372469635627,7.252829429296774
076,OBANDO,76497,CLAUDIA LÓPEZ,18,0,-18,5261,5928,0.3421402775137806,0.0,-0.3421402775137806
076,OBANDO,76497,IVÁN CEPEDA CASTRO,2772,3410,638,5261,5928,52.68960273712222,57.52361673414305,4.834013997020826
076,OBANDO,76497,MIGUEL URIBE LONDOÑO,9,0,-9,5261,5928,0.1710701387568903,0.0,-0.1710701387568903
076,OBANDO,76497,PALOMA VALENCIA LASERNA,370,0,-370,5261,5928,7.032883482227713,0.0,-7.032883482227713
076,OBANDO,76497,RAÚL SANTIAGO BOTERO JARAMILLO,122,0,-122,5261,5928,2.318950769815624,0.0,-2.318950769815624
076,OBANDO,76497,ROY LEONARDO BARRERAS MONTEALEGRE,5,0,-5,5261,5928,0.09503896597605019,0.0,-0.09503896597605019
076,OBANDO,76497,SERGIO FAJARDO VALDERRAMA,90,0,-90,5261,5928,1.7107013875689032,0.0,-1.7107013875689032
076,OBANDO,76497,SONDRA MACOLLINS GARVIN PINTO,5,0,-5,5261,5928,0.09503896597605019,0.0,-0.09503896597605019
076,OBANDO,76497,VOTO EN BLANCO,79,79,0,5261,5928,1.5016156624215928,1.332658569500675,-0.16895709292091787
076,OBANDO,76497,ÓSCAR MAURICIO LIZCANO ARANGO,8,0,-8,5261,5928,0.1520623455616803,0.0,-0.1520623455616803
079,PALMIRA,76520,ABELARDO DE LA ESPRIELLA,52499,62677,10178,164014,176562,32.00885290280098,35.498578403053884,3.489725500252902
079,PALMIRA,76520,CLAUDIA LÓPEZ,1079,0,-1079,164014,176562,0.6578706695769874,0.0,-0.6578706695769874
079,PALMIRA,76520,GUSTAVO MATAMOROS CAMACHO,37,0,-37,164014,176562,0.02255904983720902,0.0,-0.02255904983720902
079,PALMIRA,76520,IVÁN CEPEDA CASTRO,90506,111026,20520,164014,176562,55.18187471801188,62.88216037425946,7.70028565624758
079,PALMIRA,76520,MIGUEL URIBE LONDOÑO,156,0,-156,164014,176562,0.09511383174607045,0.0,-0.09511383174607045
079,PALMIRA,76520,PALOMA VALENCIA LASERNA,8077,0,-8077,164014,176562,4.924579609057764,0.0,-4.924579609057764
079,PALMIRA,76520,RAÚL SANTIAGO BOTERO JARAMILLO,1137,0,-1137,164014,176562,0.6932335044569365,0.0,-0.6932335044569365
079,PALMIRA,76520,ROY LEONARDO BARRERAS MONTEALEGRE,90,0,-90,164014,176562,0.0548733644688868,0.0,-0.0548733644688868
079,PALMIRA,76520,SERGIO FAJARDO VALDERRAMA,6509,0,-6509,164014,176562,3.9685636591998246,0.0,-3.9685636591998246
079,PALMIRA,76520,SONDRA MACOLLINS GARVIN PINTO,199,0,-199,164014,176562,0.12133110588120526,0.0,-0.12133110588120526
079,PALMIRA,76520,VOTO EN BLANCO,3445,2859,-586,164014,176562,2.100430451059056,1.6192612226866483,-0.48116922837240783
079,PALMIRA,76520,ÓSCAR MAURICIO LIZCANO ARANGO,280,0,-280,164014,176562,0.1707171339032034,0.0,-0.1707171339032034
082,PRADERA,76563,ABELARDO DE LA ESPRIELLA,4855,6129,1274,23128,25876,20.991871324801107,23.6860411191838,2.6941697943826917
082,PRADERA,76563,CLAUDIA LÓPEZ,101,0,-101,23128,25876,0.4367001037703217,0.0,-0.4367001037703217
082,PRADERA,76563,GUSTAVO MATAMOROS CAMACHO,5,0,-5,23128,25876,0.021618817018332757,0.0,-0.021618817018332757
082,PRADERA,76563,IVÁN CEPEDA CASTRO,16082,19477,3395,23128,25876,69.53476305776547,75.2705209460504,5.7357578882849225
082,PRADERA,76563,MIGUEL URIBE LONDOÑO,19,0,-19,23128,25876,0.08215150466966448,0.0,-0.08215150466966448
082,PRADERA,76563,PALOMA VALENCIA LASERNA,911,0,-911,23128,25876,3.9389484607402285,0.0,-3.9389484607402285
082,PRADERA,76563,RAÚL SANTIAGO BOTERO JARAMILLO,164,0,-164,23128,25876,0.7090971982013144,0.0,-0.7090971982013144
082,PRADERA,76563,ROY LEONARDO BARRERAS MONTEALEGRE,24,0,-24,23128,25876,0.10377032168799724,0.0,-0.10377032168799724
082,PRADERA,76563,SERGIO FAJARDO VALDERRAMA,494,0,-494,23128,25876,2.1359391214112766,0.0,-2.1359391214112766
082,PRADERA,76563,SONDRA MACOLLINS GARVIN PINTO,9,0,-9,23128,25876,0.03891387063299896,0.0,-0.03891387063299896
082,PRADERA,76563,VOTO EN BLANCO,430,270,-160,23128,25876,1.859218263576617,1.043437934765806,-0.815780328810811
082,PRADERA,76563,ÓSCAR MAURICIO LIZCANO ARANGO,34,0,-34,23128,25876,0.14700795572466274,0.0,-0.14700795572466274
085,RESTREPO,76606,ABELARDO DE LA ESPRIELLA,3543,4449,906,7876,9077,44.98476383951244,49.01399140685248,4.029227567340044
085,RESTREPO,76606,CLAUDIA LÓPEZ,29,0,-29,7876,9077,0.36820721178263077,0.0,-0.36820721178263077
085,RESTREPO,76606,GUSTAVO MATAMOROS CAMACHO,1,0,-1,7876,9077,0.012696800406297611,0.0,-0.012696800406297611
085,RESTREPO,76606,IVÁN CEPEDA CASTRO,3354,4512,1158,7876,9077,42.58506856272219,49.70805332158202,7.122984758859829
085,RESTREPO,76606,MIGUEL URIBE LONDOÑO,10,0,-10,7876,9077,0.12696800406297612,0.0,-0.12696800406297612
085,RESTREPO,76606,PALOMA VALENCIA LASERNA,480,0,-480,7876,9077,6.094464195022854,0.0,-6.094464195022854
085,RESTREPO,76606,RAÚL SANTIAGO BOTERO JARAMILLO,127,0,-127,7876,9077,1.612493651599797,0.0,-1.612493651599797
085,RESTREPO,76606,ROY LEONARDO BARRERAS MONTEALEGRE,6,0,-6,7876,9077,0.07618080243778569,0.0,-0.07618080243778569
085,RESTREPO,76606,SERGIO FAJARDO VALDERRAMA,160,0,-160,7876,9077,2.031488065007618,0.0,-2.031488065007618
085,RESTREPO,76606,SONDRA MACOLLINS GARVIN PINTO,3,0,-3,7876,9077,0.038090401218892844,0.0,-0.038090401218892844
085,RESTREPO,76606,VOTO EN BLANCO,149,116,-33,7876,9077,1.8918232605383445,1.2779552715654952,-0.6138679889728493
085,RESTREPO,76606,ÓSCAR MAURICIO LIZCANO ARANGO,14,0,-14,7876,9077,0.17775520568816658,0.0,-0.17775520568816658
088,RIOFRIO,76616,ABELARDO DE LA ESPRIELLA,3460,4718,1258,8252,9018,41.92922927775085,52.31758704812597,10.388357770375123
088,RIOFRIO,76616,CLAUDIA LÓPEZ,44,0,-44,8252,9018,0.5332040717401841,0.0,-0.5332040717401841
088,RIOFRIO,76616,GUSTAVO MATAMOROS CAMACHO,2,0,-2,8252,9018,0.024236548715462918,0.0,-0.024236548715462918
088,RIOFRIO,76616,IVÁN CEPEDA CASTRO,3432,4175,743,8252,9018,41.58991759573436,46.2962962962963,4.706378700561935
088,RIOFRIO,76616,MIGUEL URIBE LONDOÑO,20,0,-20,8252,9018,0.24236548715462916,0.0,-0.24236548715462916
088,RIOFRIO,76616,PALOMA VALENCIA LASERNA,831,0,-831,8252,9018,10.070285991274842,0.0,-10.070285991274842
088,RIOFRIO,76616,RAÚL SANTIAGO BOTERO JARAMILLO,135,0,-135,8252,9018,1.635967038293747,0.0,-1.635967038293747
088,RIOFRIO,76616,ROY LEONARDO BARRERAS MONTEALEGRE,8,0,-8,8252,9018,0.09694619486185167,0.0,-0.09694619486185167
088,RIOFRIO,76616,SERGIO FAJARDO VALDERRAMA,176,0,-176,8252,9018,2.1328162869607366,0.0,-2.1328162869607366
088,RIOFRIO,76616,SONDRA MACOLLINS GARVIN PINTO,14,0,-14,8252,9018,0.16965584100824044,0.0,-0.16965584100824044
088,RIOFRIO,76616,VOTO EN BLANCO,114,125,11,8252,9018,1.3814832767813863,1.3861166555777336,0.004633378796347287
088,RIOFRIO,76616,ÓSCAR MAURICIO LIZCANO ARANGO,16,0,-16,8252,9018,0.19389238972370335,0.0,-0.19389238972370335
091,ROLDANILLO,76622,ABELARDO DE LA ESPRIELLA,8798,11290,2492,19179,20571,45.873090359247094,54.88308784210783,9.009997482860733
091,ROLDANILLO,76622,CLAUDIA LÓPEZ,97,0,-97,19179,20571,0.5057615099848793,0.0,-0.5057615099848793
091,ROLDANILLO,76622,GUSTAVO MATAMOROS CAMACHO,1,0,-1,19179,20571,0.005214036185411127,0.0,-0.005214036185411127
091,ROLDANILLO,76622,IVÁN CEPEDA CASTRO,7303,8989,1686,19179,20571,38.07810626205746,43.69743814107238,5.619331879014922
091,ROLDANILLO,76622,MIGUEL URIBE LONDOÑO,18,0,-18,19179,20571,0.09385265133740028,0.0,-0.09385265133740028
091,ROLDANILLO,76622,PALOMA VALENCIA LASERNA,1518,0,-1518,19179,20571,7.914906929454091,0.0,-7.914906929454091
091,ROLDANILLO,76622,RAÚL SANTIAGO BOTERO JARAMILLO,276,0,-276,19179,20571,1.439073987173471,0.0,-1.439073987173471
091,ROLDANILLO,76622,ROY LEONARDO BARRERAS MONTEALEGRE,9,0,-9,19179,20571,0.04692632566870014,0.0,-0.04692632566870014
091,ROLDANILLO,76622,SERGIO FAJARDO VALDERRAMA,783,0,-783,19179,20571,4.0825903331769124,0.0,-4.0825903331769124
091,ROLDANILLO,76622,SONDRA MACOLLINS GARVIN PINTO,10,0,-10,19179,20571,0.05214036185411127,0.0,-0.05214036185411127
091,ROLDANILLO,76622,VOTO EN BLANCO,332,292,-40,19179,20571,1.731060013556494,1.4194740168197948,-0.3115859967366992
091,ROLDANILLO,76622,ÓSCAR MAURICIO LIZCANO ARANGO,34,0,-34,19179,20571,0.1772772303039783,0.0,-0.1772772303039783
094,SAN PEDRO,76670,ABELARDO DE LA ESPRIELLA,2917,3660,743,8233,9191,35.43058423417953,39.82156457403982,4.390980339860292
094,SAN PEDRO,76670,CLAUDIA LÓPEZ,26,0,-26,8233,9191,0.31580225920077737,0.0,-0.31580225920077737
094,SAN PEDRO,76670,GUSTAVO MATAMOROS CAMACHO,4,0,-4,8233,9191,0.04858496295396575,0.0,-0.04858496295396575
094,SAN PEDRO,76670,IVÁN CEPEDA CASTRO,4290,5420,1130,8233,9191,52.10737276812827,58.97073223805898,6.863359469930707
094,SAN PEDRO,76670,MIGUEL URIBE LONDOÑO,7,0,-7,8233,9191,0.08502368516944005,0.0,-0.08502368516944005
094,SAN PEDRO,76670,PALOMA VALENCIA LASERNA,545,0,-545,8233,9191,6.619701202477833,0.0,-6.619701202477833
094,SAN PEDRO,76670,RAÚL SANTIAGO BOTERO JARAMILLO,127,0,-127,8233,9191,1.5425725737884124,0.0,-1.5425725737884124
094,SAN PEDRO,76670,ROY LEONARDO BARRERAS MONTEALEGRE,1,0,-1,8233,9191,0.012146240738491437,0.0,-0.012146240738491437
094,SAN PEDRO,76670,SERGIO FAJARDO VALDERRAMA,156,0,-156,8233,9191,1.8948135552046643,0.0,-1.8948135552046643
094,SAN PEDRO,76670,SONDRA MACOLLINS GARVIN PINTO,8,0,-8,8233,9191,0.0971699259079315,0.0,-0.0971699259079315
094,SAN PEDRO,76670,VOTO EN BLANCO,140,111,-29,8233,9191,1.7004737033888013,1.2077031879012077,-0.49277051548759365
094,SAN PEDRO,76670,ÓSCAR MAURICIO LIZCANO ARANGO,12,0,-12,8233,9191,0.14575488886189725,0.0,-0.14575488886189725
097,SEVILLA,76736,ABELARDO DE LA ESPRIELLA,7471,10399,2928,18737,20496,39.87297859849496,50.736729117876656,10.863750519381696
097,SEVILLA,76736,CLAUDIA LÓPEZ,141,0,-141,18737,20496,0.7525217484122324,0.0,-0.7525217484122324
097,SEVILLA,76736,GUSTAVO MATAMOROS CAMACHO,5,0,-5,18737,20496,0.0266851683834125,0.0,-0.0266851683834125
097,SEVILLA,76736,IVÁN CEPEDA CASTRO,7715,9715,2000,18737,20496,41.175214815605486,47.399492583918814,6.224277768313328
097,SEVILLA,76736,MIGUEL URIBE LONDOÑO,41,0,-41,18737,20496,0.2188183807439825,0.0,-0.2188183807439825
097,SEVILLA,76736,PALOMA VALENCIA LASERNA,2126,0,-2126,18737,20496,11.346533596626996,0.0,-11.346533596626996
097,SEVILLA,76736,RAÚL SANTIAGO BOTERO JARAMILLO,227,0,-227,18737,20496,1.2115066446069274,0.0,-1.2115066446069274
097,SEVILLA,76736,ROY LEONARDO BARRERAS MONTEALEGRE,19,0,-19,18737,20496,0.10140363985696749,0.0,-0.10140363985696749
097,SEVILLA,76736,SERGIO FAJARDO VALDERRAMA,565,0,-565,18737,20496,3.0154240273256123,0.0,-3.0154240273256123
097,SEVILLA,76736,SONDRA MACOLLINS GARVIN PINTO,28,0,-28,18737,20496,0.14943694294711,0.0,-0.14943694294711
097,SEVILLA,76736,VOTO EN BLANCO,362,382,20,18737,20496,1.932006190959065,1.8637782982045277,-0.06822789275453722
097,SEVILLA,76736,ÓSCAR MAURICIO LIZCANO ARANGO,37,0,-37,18737,20496,0.1974702460372525,0.0,-0.1974702460372525
100,TORO,76823,ABELARDO DE LA ESPRIELLA,3142,4642,1500,6199,6827,50.68559445071785,67.99472681997949,17.30913236926164
100,TORO,76823,CLAUDIA LÓPEZ,30,0,-30,6199,6827,0.4839490240361349,0.0,-0.4839490240361349
100,TORO,76823,GUSTAVO MATAMOROS CAMACHO,2,0,-2,6199,6827,0.032263268269075655,0.0,-0.032263268269075655
100,TORO,76823,IVÁN CEPEDA CASTRO,1608,2088,480,6199,6827,25.939667688336826,30.5844441189395,4.6447764306026755
100,TORO,76823,MIGUEL URIBE LONDOÑO,15,0,-15,6199,6827,0.24197451201806744,0.0,-0.24197451201806744
100,TORO,76823,PALOMA VALENCIA LASERNA,945,0,-945,6199,6827,15.244394257138246,0.0,-15.244394257138246
100,TORO,76823,RAÚL SANTIAGO BOTERO JARAMILLO,164,0,-164,6199,6827,2.6455879980642036,0.0,-2.6455879980642036
100,TORO,76823,ROY LEONARDO BARRERAS MONTEALEGRE,7,0,-7,6199,6827,0.1129214389417648,0.0,-0.1129214389417648
100,TORO,76823,SERGIO FAJARDO VALDERRAMA,142,0,-142,6199,6827,2.2906920471043715,0.0,-2.2906920471043715
