municipio_codigo,municipio,zona,eleccion,corporacion,vuelta,circunscripcion,cand_total,hhi,n_unidades,ganador,votos_ganador,segundo,votos_segundo,blancos,nulos,no_marcados,validos,total_marcas,margen_abs,margen_pp,top1_pp,blanco_pp,nep,fragmentacion
001,CALI,24,Congreso 2026,Cámara,NA,1,32091.0,0.24220884662674502,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,14375.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,3298.0,1060.0,842.0,468.0,33151.0,34461.0,11077.0,33.413773340170735,43.36219118578625,3.197490271786673,4.128668353476972,0.757791153373255
001,CALI,24,Congreso 2026,Cámara,NA,4,71.0,0.14064669708391195,9,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",13.0,PARTIDO INDÍGENA COLOMBIANO P.I.C,13.0,47.0,6.0,12.0,118.0,136.0,0.0,0.0,11.016949152542372,39.83050847457627,7.110014104372354,0.859353302916088
001,CALI,24,Congreso 2026,Cámara,NA,5,1167.0,0.15855256926225264,44,CONSEJO COMUNITARIO EL NARANJO,414.0,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,106.0,233.0,148.0,107.0,1400.0,1655.0,308.0,22.0,29.57142857142857,16.642857142857142,6.307056420801089,0.8414474307377473
001,CALI,24,Congreso 2026,Senado,NA,0,33605.0,0.24677568576405817,16,PACTO HISTÓRICO SENADO,15421.0,PARTIDO CENTRO DEMOCRÁTICO,3293.0,1133.0,870.0,651.0,34738.0,36259.0,12128.0,34.91277563475157,44.39230813518337,3.261557948068398,4.052263078122285,0.7532243142359418
001,CALI,24,Congreso 2026,Senado,NA,4,80.0,0.198125,9,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,23.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",18.0,58.0,11.0,12.0,138.0,161.0,5.0,3.6231884057971016,16.666666666666664,42.028985507246375,5.047318611987381,0.801875
001,CALI,24,Presidencia 2026,Presidencia,1V,0,44043.0,0.44499196828608273,11,IVÁN CEPEDA CASTRO,25815.0,ABELARDO DE LA ESPRIELLA,13777.0,970.0,464.0,106.0,45013.0,45583.0,12038.0,26.743385244262768,57.35009886032923,2.1549330193499654,2.247231571058617,0.5550080317139172
001,CALI,24,Presidencia 2026,Presidencia,2V,0,48276.0,0.5533409405982713,2,IVÁN CEPEDA CASTRO,32022.0,ABELARDO DE LA ESPRIELLA,16254.0,769.0,367.0,33.0,49045.0,49445.0,15768.0,32.15006626567438,65.29105923131819,1.5679478030380265,1.8072040700960996,0.4466590594017287
001,CALI,25,Congreso 2026,Consultas,NA,0,22154.0,0.7516398685120673,3,LA GRAN CONSULTA POR COLOMBIA,19077.0,FRENTE POR LA VIDA,1884.0,0.0,1740.0,495.0,22154.0,24389.0,17193.0,77.60675273088381,86.11086034124763,0.0,1.3304243719529965,0.24836013148793268
001,CALI,25,Congreso 2026,Cámara,NA,1,39133.0,0.1730510142529577,14,PARTIDO CENTRO DEMOCRÁTICO,10470.0,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,10371.0,1185.0,296.0,133.0,40318.0,40747.0,99.0,0.24554789424078577,25.9685500272831,2.9391338856094054,5.778642814183382,0.8269489857470422
001,CALI,25,Congreso 2026,Cámara,NA,4,49.0,0.21366097459391917,8,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",16.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,12.0,19.0,2.0,3.0,68.0,73.0,4.0,5.88235294117647,23.52941176470588,27.941176470588236,4.680311890838207,0.7863390254060808
001,CALI,25,Congreso 2026,Cámara,NA,5,1266.0,0.2475935201615218,36,CONSEJO COMUNITARIO EL NARANJO,573.0,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,216.0,277.0,63.0,40.0,1543.0,1646.0,357.0,23.136746597537265,37.135450421257296,17.95204147764096,4.038877913071526,0.7524064798384782
001,CALI,25,Congreso 2026,Senado,NA,0,41214.0,0.15850613762632626,16,PACTO HISTÓRICO SENADO,10289.0,PARTIDO CENTRO DEMOCRÁTICO,10178.0,1063.0,234.0,175.0,42277.0,42686.0,111.0,0.26255410743430235,24.337110012536368,2.5143695153393097,6.308903964069024,0.8414938623736737
001,CALI,25,Congreso 2026,Senado,NA,4,70.0,0.2648979591836735,7,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",25.0,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,22.0,10.0,1.0,3.0,80.0,84.0,3.0,3.75,31.25,12.5,3.7750385208012327,0.7351020408163265
001,CALI,25,Presidencia 2026,Presidencia,1V,0,53165.0,0.38144773556085443,11,ABELARDO DE LA ESPRIELLA,27469.0,IVÁN CEPEDA CASTRO,17051.0,768.0,121.0,26.0,53933.0,54080.0,10418.0,19.316559434854355,50.931711568056656,1.4239890234179444,2.621591129724939,0.6185522644391456
001,CALI,25,Presidencia 2026,Presidencia,2V,0,53864.0,0.517957841091124,2,ABELARDO DE LA ESPRIELLA,32036.0,IVÁN CEPEDA CASTRO,21828.0,1068.0,100.0,5.0,54932.0,55037.0,10208.0,18.58297531493483,58.319376683900096,1.9442219471346394,1.930659062701728,0.48204215890887603
001,CALI,26,Congreso 2026,Consultas,NA,0,12745.0,0.7412692982932714,3,LA GRAN CONSULTA POR COLOMBIA,10890.0,FRENTE POR LA VIDA,1146.0,0.0,1210.0,309.0,12745.0,14264.0,9744.0,76.45351118085524,85.44527265594351,0.0,1.3490373907329505,0.2587307017067286
001,CALI,26,Congreso 2026,Cámara,NA,1,24019.0,0.1617552496851424,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,6338.0,PARTIDO CENTRO DEMOCRÁTICO,5686.0,657.0,187.0,95.0,24676.0,24958.0,652.0,2.6422434754417248,25.68487599286756,2.6625060787810018,6.182179570347833,0.8382447503148576
001,CALI,26,Congreso 2026,Cámara,NA,4,19.0,0.25761772853185594,6,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",8.0,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",3.0,9.0,0.0,1.0,28.0,29.0,5.0,17.857142857142858,28.57142857142857,32.142857142857146,3.881720430107527,0.7423822714681441
001,CALI,26,Congreso 2026,Cámara,NA,5,612.0,0.19984300909906447,34,CONSEJO COMUNITARIO EL NARANJO,231.0,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,123.0,78.0,31.0,8.0,690.0,729.0,108.0,15.65217391304348,33.47826086956522,11.304347826086957,5.003927855711423,0.8001569909009355
001,CALI,26,Congreso 2026,Senado,NA,0,24929.0,0.15548797036791595,16,PACTO HISTÓRICO SENADO,6351.0,PARTIDO CENTRO DEMOCRÁTICO,5764.0,576.0,155.0,145.0,25505.0,25805.0,587.0,2.3015095079396195,24.90099980396001,2.2583807096647717,6.431365703943514,0.844512029632084
001,CALI,26,Congreso 2026,Senado,NA,4,29.0,0.26753864447086806,7,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",13.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",5.0,15.0,6.0,4.0,44.0,54.0,8.0,18.181818181818183,29.545454545454547,34.090909090909086,3.737777777777777,0.7324613555291319
001,CALI,26,Presidencia 2026,Presidencia,1V,0,29487.0,0.38074120443382614,11,ABELARDO DE LA ESPRIELLA,14994.0,IVÁN CEPEDA CASTRO,9846.0,446.0,71.0,26.0,29933.0,30030.0,5148.0,17.19840978184612,50.09187184712525,1.4899943206494504,2.62645594528449,0.6192587955661739
001,CALI,26,Presidencia 2026,Presidencia,2V,0,30043.0,0.5154963901783494,2,ABELARDO DE LA ESPRIELLA,17666.0,IVÁN CEPEDA CASTRO,12377.0,684.0,80.0,9.0,30727.0,30816.0,5289.0,17.21287467048524,57.49340970481987,2.2260552608455106,1.9398777936233929,0.48450360982165064
001,CALI,27,Congreso 2026,Consultas,NA,0,5993.0,0.6483815911933966,3,LA GRAN CONSULTA POR COLOMBIA,4742.0,FRENTE POR LA VIDA,721.0,0.0,736.0,465.0,5993.0,7194.0,4021.0,67.09494410145169,79.12564658768564,0.0,1.5423016531968814,0.35161840880660344
001,CALI,27,Congreso 2026,Cámara,NA,1,20727.0,0.2439058164043107,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,9267.0,PARTIDO CENTRO DEMOCRÁTICO,2565.0,580.0,411.0,248.0,21307.0,21966.0,6702.0,31.454451588679778,43.49274886187638,2.72211010466044,4.099943227029687,0.7560941835956894
001,CALI,27,Congreso 2026,Cámara,NA,4,63.0,0.2023179642227261,7,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",17.0,PARTIDO INDÍGENA COLOMBIANO P.I.C,15.0,21.0,9.0,12.0,84.0,105.0,2.0,2.380952380952381,20.238095238095237,25.0,4.942714819427149,0.7976820357772739
001,CALI,27,Congreso 2026,Cámara,NA,5,526.0,0.2784484378840232,34,CONSEJO COMUNITARIO EL NARANJO,265.0,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,51.0,149.0,67.0,43.0,675.0,785.0,214.0,31.703703703703706,39.25925925925926,22.074074074074073,3.591329179646937,0.7215515621159768
001,CALI,27,Congreso 2026,Senado,NA,0,21450.0,0.24025859455230084,16,PACTO HISTÓRICO SENADO,9588.0,PARTIDO CENTRO DEMOCRÁTICO,2537.0,620.0,422.0,357.0,22070.0,22849.0,7051.0,31.948346171273222,43.44358858178523,2.8092433167195288,4.162182010027177,0.7597414054476992
001,CALI,27,Congreso 2026,Senado,NA,4,66.0,0.275941230486685,8,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,29.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",16.0,33.0,11.0,20.0,99.0,130.0,13.0,13.131313131313133,29.292929292929294,33.33333333333333,3.6239600665557408,0.7240587695133149
001,CALI,27,Presidencia 2026,Presidencia,1V,0,28276.0,0.42664588398003384,11,IVÁN CEPEDA CASTRO,15903.0,ABELARDO DE LA ESPRIELLA,9183.0,554.0,272.0,60.0,28830.0,29162.0,6720.0,23.30905306971904,55.16129032258065,1.9216094346167187,2.343864168268404,0.5733541160199662
001,CALI,27,Presidencia 2026,Presidencia,2V,0,30581.0,0.5386736599925757,2,IVÁN CEPEDA CASTRO,19543.0,ABELARDO DE LA ESPRIELLA,11038.0,517.0,206.0,10.0,31098.0,31314.0,8505.0,27.349025660814203,62.843269663643966,1.6624863335262716,1.8564115424054382,0.46132634000742434
001,CALI,28,Congreso 2026,Consultas,NA,0,4859.0,0.6544968608693962,3,LA GRAN CONSULTA POR COLOMBIA,3866.0,FRENTE POR LA VIDA,579.0,0.0,638.0,404.0,4859.0,5901.0,3287.0,67.64766412842148,79.56369623379295,0.0,1.5278912089382022,0.3455031391306038
001,CALI,28,Congreso 2026,Cámara,NA,1,16146.0,0.2629462966361592,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,7598.0,PARTIDO CENTRO DEMOCRÁTICO,2103.0,530.0,418.0,224.0,16676.0,17318.0,5495.0,32.95154713360518,45.5624850083953,3.178220196689854,3.803057935376468,0.7370537033638408
001,CALI,28,Congreso 2026,Cámara,NA,4,98.0,0.2567680133277801,10,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,37.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",30.0,24.0,7.0,18.0,122.0,147.0,7.0,5.737704918032787,30.327868852459016,19.672131147540984,3.8945660989456607,0.7432319866722199
001,CALI,28,Congreso 2026,Cámara,NA,5,490.0,0.19327780091628488,34,CONSEJO COMUNITARIO EL NARANJO,186.0,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,82.0,123.0,77.0,43.0,613.0,733.0,104.0,16.965742251223492,30.342577487765087,20.0652528548124,5.173899926733612,0.8067221990837151
001,CALI,28,Congreso 2026,Senado,NA,0,16827.0,0.256658500935036,16,PACTO HISTÓRICO SENADO,7868.0,PARTIDO CENTRO DEMOCRÁTICO,2084.0,547.0,440.0,285.0,17374.0,18099.0,5784.0,33.2911246690457,45.286059629331184,3.148382640727524,3.8962278527961733,0.743341499064964
001,CALI,28,Congreso 2026,Senado,NA,4,108.0,0.21896433470507548,8,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,37.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",23.0,33.0,13.0,17.0,141.0,171.0,14.0,9.929078014184398,26.24113475177305,23.404255319148938,4.566953797963977,0.7810356652949245
001,CALI,28,Presidencia 2026,Presidencia,1V,0,23951.0,0.4356502367371307,11,IVÁN CEPEDA CASTRO,13658.0,ABELARDO DE LA ESPRIELLA,7818.0,552.0,279.0,51.0,24503.0,24833.0,5840.0,23.83381626739583,55.74011345549524,2.2527853732196057,2.2954193884746936,0.5643497632628693
001,CALI,28,Presidencia 2026,Presidencia,2V,0,26193.0,0.5429519217415223,2,IVÁN CEPEDA CASTRO,16935.0,ABELARDO DE LA ESPRIELLA,9258.0,404.0,198.0,19.0,26597.0,26814.0,7677.0,28.864157611760728,63.67259465353236,1.5189683046960183,1.8417837012022955,0.4570480782584777
001,CALI,29,Congreso 2026,Consultas,NA,0,13304.0,0.7428081142614774,3,LA GRAN CONSULTA POR COLOMBIA,11379.0,FRENTE POR LA VIDA,1227.0,0.0,1267.0,388.0,13304.0,14959.0,10152.0,76.30787733012627,85.53066746843055,0.0,1.3462426982158517,0.2571918857385226
001,CALI,29,Congreso 2026,Cámara,NA,1,24282.0,0.17798345825100764,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,6624.0,PARTIDO CENTRO DEMOCRÁTICO,6502.0,657.0,184.0,117.0,24939.0,25240.0,122.0,0.4891936324632102,26.560808372428724,2.634428004330567,5.618499661860225,0.8220165417489924
001,CALI,29,Congreso 2026,Cámara,NA,4,38.0,0.1523545706371191,9,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,9.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",8.0,17.0,3.0,5.0,55.0,63.0,1.0,1.8181818181818181,16.363636363636363,30.909090909090907,6.563636363636364,0.8476454293628809
001,CALI,29,Congreso 2026,Cámara,NA,5,596.0,0.26048376199270307,29,CONSEJO COMUNITARIO EL NARANJO,255.0,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,155.0,89.0,22.0,16.0,685.0,723.0,100.0,14.5985401459854,37.22627737226277,12.992700729927007,3.8390108939996535,0.7395162380072969
001,CALI,29,Congreso 2026,Senado,NA,0,25223.0,0.16623795040943817,16,PACTO HISTÓRICO SENADO,6590.0,PARTIDO CENTRO DEMOCRÁTICO,6355.0,544.0,170.0,134.0,25767.0,26071.0,235.0,0.9120192494275623,25.57534831373462,2.1112275391004,6.015473587932451,0.8337620495905618
001,CALI,29,Congreso 2026,Senado,NA,4,47.0,0.20597555454956998,9,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,17.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",7.0,14.0,4.0,2.0,61.0,67.0,10.0,16.39344262295082,27.86885245901639,22.950819672131146,4.854945054945054,0.79402444545043
001,CALI,29,Presidencia 2026,Presidencia,1V,0,31775.0,0.38840190585728607,11,ABELARDO DE LA ESPRIELLA,16338.0,IVÁN CEPEDA CASTRO,10771.0,392.0,96.0,26.0,32167.0,32289.0,5567.0,17.306556408741876,50.7911835110517,1.2186402213448566,2.5746526598338546,0.6115980941427139
001,CALI,29,Presidencia 2026,Presidencia,2V,0,32589.0,0.5142465998320985,2,ABELARDO DE LA ESPRIELLA,19045.0,IVÁN CEPEDA CASTRO,13544.0,625.0,87.0,12.0,33214.0,33313.0,5501.0,16.56229300897212,57.34027819594147,1.8817366170891792,1.9445923421302151,0.4857534001679015
001,CALI,30,Congreso 2026,Consultas,NA,0,12143.0,0.7361510625028682,3,LA GRAN CONSULTA POR COLOMBIA,10333.0,FRENTE POR LA VIDA,1168.0,0.0,1041.0,373.0,12143.0,13557.0,9165.0,75.47558264020424,85.09429300831755,0.0,1.3584168398807464,0.2638489374971318
001,CALI,30,Congreso 2026,Cámara,NA,1,23542.0,0.19172198930831372,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,7354.0,PARTIDO CENTRO DEMOCRÁTICO,6088.0,571.0,234.0,133.0,24113.0,24480.0,1266.0,5.250279931986896,30.498071579645835,2.368017252104674,5.215885791753761,0.8082780106916863
001,CALI,30,Congreso 2026,Cámara,NA,4,23.0,0.23251417769376181,6,PARTIDO INDÍGENA COLOMBIANO P.I.C,8.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,5.0,11.0,0.0,0.0,34.0,34.0,3.0,8.823529411764707,23.52941176470588,32.35294117647059,4.300813008130081,0.7674858223062382
001,CALI,30,Congreso 2026,Cámara,NA,5,533.0,0.24660229716743698,31,CONSEJO COMUNITARIO EL NARANJO,226.0,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,128.0,95.0,34.0,36.0,628.0,698.0,98.0,15.605095541401273,35.98726114649681,15.127388535031846,4.055112265726479,0.753397702832563
001,CALI,30,Congreso 2026,Senado,NA,0,24390.0,0.1797219267805634,16,PACTO HISTÓRICO SENADO,7333.0,PARTIDO CENTRO DEMOCRÁTICO,5963.0,537.0,193.0,160.0,24927.0,25280.0,1370.0,5.496048461507602,29.41790026878485,2.1542905283427607,5.564151341538746,0.8202780732194366
001,CALI,30,Congreso 2026,Senado,NA,4,37.0,0.1818845872899927,8,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",10.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",7.0,15.0,4.0,1.0,52.0,57.0,3.0,5.769230769230769,19.230769230769234,28.846153846153843,5.497991967871486,0.8181154127100073
001,CALI,30,Presidencia 2026,Presidencia,1V,0,30468.0,0.3788526077347249,11,ABELARDO DE LA ESPRIELLA,14398.0,IVÁN CEPEDA CASTRO,11664.0,429.0,89.0,29.0,30897.0,31015.0,2734.0,8.848755542609315,46.599993526879636,1.3884843188659093,2.63954894221081,0.621147392265275
001,CALI,30,Presidencia 2026,Presidencia,2V,0,31373.0,0.5043046943096569,2,ABELARDO DE LA ESPRIELLA,17142.0,IVÁN CEPEDA CASTRO,14231.0,574.0,98.0,8.0,31947.0,32053.0,2911.0,9.111966694838326,53.657620433843555,1.7967258271512192,1.982928200517548,0.49569530569034315
001,CALI,31,Congreso 2026,Consultas,NA,0,3554.0,0.5926395203641605,3,LA GRAN CONSULTA POR COLOMBIA,2658.0,FRENTE POR LA VIDA,546.0,0.0,585.0,484.0,3554.0,4623.0,2112.0,59.4259988745076,74.78897017445132,0.0,1.6873663764197295,0.40736047963583955
001,CALI,31,Congreso 2026,Cámara,NA,1,19105.0,0.3132124053624233,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,10082.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2331.0,567.0,556.0,440.0,19672.0,20668.0,7751.0,39.40117934119561,51.25050833672225,2.882269215128101,3.192721561723851,0.6867875946375768
001,CALI,31,Congreso 2026,Cámara,NA,4,51.0,0.22106881968473663,8,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",19.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,10.0,22.0,3.0,14.0,73.0,90.0,9.0,12.32876712328767,26.027397260273972,30.136986301369863,4.523478260869566,0.7789311803152634
001,CALI,31,Congreso 2026,Cámara,NA,5,273.0,0.2284077339022394,28,CONSEJO COMUNITARIO EL NARANJO,119.0,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,38.0,95.0,76.0,80.0,368.0,524.0,81.0,22.01086956521739,32.33695652173913,25.815217391304344,4.378135463784292,0.7715922660977605
001,CALI,31,Congreso 2026,Senado,NA,0,19461.0,0.3180062453957863,16,PACTO HISTÓRICO SENADO,10453.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2031.0,612.0,554.0,570.0,20073.0,21197.0,8422.0,41.95685747023365,52.07492651820854,3.048871618592139,3.1445923294852696,0.6819937546042136
001,CALI,31,Congreso 2026,Senado,NA,4,56.0,0.2844387755102041,8,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,25.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",13.0,17.0,5.0,14.0,73.0,92.0,12.0,16.43835616438356,34.24657534246575,23.28767123287671,3.515695067264574,0.715561224489796
001,CALI,31,Presidencia 2026,Presidencia,1V,0,25389.0,0.5055500762773025,11,IVÁN CEPEDA CASTRO,16910.0,ABELARDO DE LA ESPRIELLA,6163.0,568.0,315.0,108.0,25957.0,26380.0,10747.0,41.40308972531494,65.14620333628693,2.188234387641099,1.9780434163192244,0.49444992372269747
001,CALI,31,Presidencia 2026,Presidencia,2V,0,29184.0,0.6138827346515274,2,IVÁN CEPEDA CASTRO,21556.0,ABELARDO DE LA ESPRIELLA,7628.0,413.0,212.0,38.0,29597.0,29847.0,13928.0,47.05882352941176,72.83170591614015,1.395411697131466,1.6289756065018726,0.38611726534847257
001,CALI,32,Congreso 2026,Consultas,NA,0,5599.0,0.5198504721121551,3,LA GRAN CONSULTA POR COLOMBIA,3828.0,FRENTE POR LA VIDA,1079.0,0.0,1129.0,875.0,5599.0,7603.0,2749.0,49.09805322378996,68.36935166994105,0.0,1.9236300698872024,0.48014952788784493
001,CALI,32,Congreso 2026,Cámara,NA,1,31597.0,0.32790257208033896,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,17274.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,3232.0,1062.0,1340.0,582.0,32659.0,34581.0,14042.0,42.995805137940536,52.89200526654215,3.2517835818610488,3.049686355479369,0.672097427919661
001,CALI,32,Congreso 2026,Cámara,NA,4,81.0,0.16659045877152873,10,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",24.0,PARTIDO INDÍGENA COLOMBIANO P.I.C,14.0,84.0,34.0,32.0,165.0,231.0,10.0,6.0606060606060606,14.545454545454545,50.90909090909091,6.0027447392497715,0.8334095412284712
001,CALI,32,Congreso 2026,Cámara,NA,5,1455.0,0.15603358486555427,43,CONSEJO COMUNITARIO EL NARANJO,522.0,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,110.0,386.0,263.0,155.0,1841.0,2259.0,412.0,22.37914177077675,28.354155350353068,20.966865833785985,6.408876658583766,0.8439664151344457
001,CALI,32,Congreso 2026,Senado,NA,0,33574.0,0.33405699631646346,16,PACTO HISTÓRICO SENADO,18675.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,3075.0,1157.0,1277.0,872.0,34731.0,36880.0,15600.0,44.91664507212577,53.77040684115055,3.3313178428493275,2.9935011421005124,0.6659430036835365
001,CALI,32,Congreso 2026,Senado,NA,4,97.0,0.20374109894781592,8,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,30.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",21.0,99.0,54.0,60.0,196.0,310.0,9.0,4.591836734693878,15.306122448979592,50.51020408163265,4.908189880020866,0.7962589010521841
001,CALI,32,Presidencia 2026,Presidencia,1V,0,43075.0,0.5580094490268395,11,IVÁN CEPEDA CASTRO,30927.0,ABELARDO DE LA ESPRIELLA,8649.0,1015.0,741.0,165.0,44090.0,44996.0,22278.0,50.52846450442278,70.14515763211612,2.3021093218416873,1.7920843486503424,0.44199055097316053
001,CALI,32,Presidencia 2026,Presidencia,2V,0,49805.0,0.6685973431106746,2,IVÁN CEPEDA CASTRO,39363.0,ABELARDO DE LA ESPRIELLA,10442.0,671.0,464.0,55.0,50476.0,50995.0,28921.0,57.296536968064025,77.98359616451383,1.3293446390363737,1.495668522024724,0.33140265688932535
001,CALI,33,Congreso 2026,Consultas,NA,0,14020.0,0.8358163801050466,3,LA GRAN CONSULTA POR COLOMBIA,12785.0,FRENTE POR LA VIDA,804.0,0.0,902.0,152.0,14020.0,15074.0,11981.0,85.4564907275321,91.19115549215407,0.0,1.1964350350184794,0.16418361989495345
001,CALI,33,Congreso 2026,Cámara,NA,1,18097.0,0.2631417289566531,14,PARTIDO CENTRO DEMOCRÁTICO,8565.0,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,2045.0,327.0,73.0,27.0,18424.0,18524.0,6520.0,35.38862353452019,46.48827616152844,1.7748588797221017,3.800233448206644,0.7368582710433469
001,CALI,33,Congreso 2026,Cámara,NA,4,10.0,0.28,5,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,4.0,PARTIDO INDÍGENA COLOMBIANO P.I.C,3.0,5.0,0.0,1.0,15.0,16.0,1.0,6.666666666666667,26.666666666666668,33.33333333333333,3.571428571428571,0.72
001,CALI,33,Congreso 2026,Cámara,NA,5,389.0,0.2810779733150059,22,CONSEJO COMUNITARIO EL NARANJO,145.0,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,143.0,63.0,13.0,9.0,452.0,474.0,2.0,0.4424778761061947,32.07964601769911,13.938053097345133,3.5577316436649187,0.718922026684994
001,CALI,33,Congreso 2026,Senado,NA,0,18691.0,0.24273686570193356,16,PARTIDO CENTRO DEMOCRÁTICO,8361.0,MOVIMIENTO SALVACIÓN NACIONAL,2139.0,261.0,62.0,45.0,18952.0,19059.0,6222.0,32.83030814689742,44.11671591388772,1.377163360067539,4.119687370553513,0.7572631342980665
001,CALI,33,Congreso 2026,Senado,NA,4,22.0,0.2727272727272727,5,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",8.0,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,7.0,6.0,0.0,2.0,28.0,30.0,1.0,3.571428571428571,28.57142857142857,21.428571428571427,3.666666666666667,0.7272727272727273
001,CALI,33,Presidencia 2026,Presidencia,1V,0,24203.0,0.5082085181157247,10,ABELARDO DE LA ESPRIELLA,16670.0,IVÁN CEPEDA CASTRO,3522.0,178.0,27.0,7.0,24381.0,24415.0,13148.0,53.92723842336245,68.37291333415364,0.7300766990689471,1.9676962592198997,0.49179148188427535
001,CALI,33,Presidencia 2026,Presidencia,2V,0,23995.0,0.673950430997706,2,ABELARDO DE LA ESPRIELLA,19074.0,IVÁN CEPEDA CASTRO,4921.0,394.0,28.0,3.0,24389.0,24420.0,14153.0,58.03025954323671,78.20738857681742,1.6154823896018695,1.483788649737363,0.326049569002294
001,CALI,90,Congreso 2026,Consultas,NA,0,3264.0,0.7072398161163976,3,LA GRAN CONSULTA POR COLOMBIA,2714.0,FRENTE POR LA VIDA,369.0,0.0,362.0,235.0,3264.0,3861.0,2345.0,71.84436274509804,83.14950980392157,0.0,1.4139475425623094,0.29276018388360237
001,CALI,90,Congreso 2026,Cámara,NA,1,9124.0,0.24637365146500234,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,4006.0,PARTIDO CENTRO DEMOCRÁTICO,1650.0,235.0,150.0,61.0,9359.0,9570.0,2356.0,25.1736296612886,42.80371834597713,2.510952024788973,4.058875590201054,0.7536263485349977
