municipio_codigo,municipio,dane_codigo,eleccion,corporacion,vuelta,circunscripcion,cand_total,hhi,n_unidades,ganador,votos_ganador,segundo,votos_segundo,blancos,nulos,no_marcados,validos,total_marcas,margen_abs,margen_pp,top1_pp,blanco_pp,nep,fragmentacion
004,ALCALA,76020,Congreso 2026,Cámara,NA,4,20.0,0.5049999999999999,7,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",14.0,PARTIDO INDÍGENA COLOMBIANO P.I.C,1.0,1.0,0.0,2.0,21.0,23.0,13.0,61.904761904761905,66.66666666666666,4.761904761904762,1.9801980198019806,0.4950000000000001
004,ALCALA,76020,Congreso 2026,Cámara,NA,5,309.0,0.6957090939558656,17,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,257.0,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",13.0,22.0,41.0,16.0,331.0,388.0,244.0,73.71601208459214,77.64350453172206,6.646525679758309,1.437382389690939,0.30429090604413445
004,ALCALA,76020,Congreso 2026,Senado,NA,0,5382.0,0.21980931801105327,16,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1885.0,PARTIDO LIBERAL COLOMBIANO,1314.0,88.0,209.0,219.0,5470.0,5898.0,571.0,10.43875685557587,34.46069469835466,1.6087751371115173,4.549397673622345,0.7801906819889467
004,ALCALA,76020,Congreso 2026,Senado,NA,4,38.0,0.8033240997229918,5,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",34.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,1.0,22.0,13.0,5.0,60.0,78.0,33.0,55.00000000000001,56.666666666666664,36.666666666666664,1.2448275862068965,0.1966759002770082
004,ALCALA,76020,Presidencia 2026,Presidencia,1V,0,6137.0,0.3808016611842852,10,ABELARDO DE LA ESPRIELLA,2834.0,IVÁN CEPEDA CASTRO,2456.0,108.0,122.0,46.0,6245.0,6413.0,378.0,6.0528422738190555,45.38030424339471,1.7293835068054444,2.6260389644573,0.6191983388157147
004,ALCALA,76020,Presidencia 2026,Presidencia,2V,0,6864.0,0.503948890804223,2,ABELARDO DE LA ESPRIELLA,3737.0,IVÁN CEPEDA CASTRO,3127.0,109.0,119.0,26.0,6973.0,7118.0,610.0,8.748028108418184,53.59242793632583,1.563172235766528,1.9843282091645398,0.496051109195777
007,ANDALUCIA,76036,Congreso 2026,Consultas,NA,0,1580.0,0.6242164717192757,3,LA GRAN CONSULTA POR COLOMBIA,1218.0,FRENTE POR LA VIDA,249.0,0.0,223.0,137.0,1580.0,1940.0,969.0,61.32911392405064,77.0886075949367,0.0,1.6020083501572875,0.37578352828072425
007,ANDALUCIA,76036,Congreso 2026,Cámara,NA,1,9791.0,0.18779196471706527,14,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2768.0,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,2641.0,154.0,314.0,124.0,9945.0,10383.0,127.0,1.2770236299648063,27.83308195072901,1.5485168426344897,5.325041470792636,0.8122080352829347
007,ANDALUCIA,76036,Congreso 2026,Cámara,NA,4,2.0,0.5,2,PARTIDO INDÍGENA COLOMBIANO P.I.C,1.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,1.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,16.666666666666664,66.66666666666666,2.0,0.5
007,ANDALUCIA,76036,Congreso 2026,Cámara,NA,5,210.0,0.5038095238095238,12,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,143.0,CONSEJO COMUNITARIO EL NARANJO,39.0,40.0,74.0,27.0,250.0,351.0,104.0,41.6,57.199999999999996,16.0,1.9848771266540641,0.4961904761904762
007,ANDALUCIA,76036,Congreso 2026,Senado,NA,0,10017.0,0.18683134348955283,16,PACTO HISTÓRICO SENADO,2811.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2713.0,207.0,307.0,166.0,10224.0,10697.0,98.0,0.9585289514866979,27.494131455399064,2.024647887323944,5.35242096600305,0.8131686565104472
007,ANDALUCIA,76036,Congreso 2026,Senado,NA,4,28.0,0.931122448979592,2,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",27.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,1.0,13.0,14.0,9.0,41.0,64.0,26.0,63.41463414634146,65.85365853658537,31.70731707317073,1.0739726027397258,0.06887755102040805
007,ANDALUCIA,76036,Presidencia 2026,Presidencia,1V,0,10630.0,0.4350443596240251,10,IVÁN CEPEDA CASTRO,5981.0,ABELARDO DE LA ESPRIELLA,3604.0,177.0,116.0,30.0,10807.0,10953.0,2377.0,21.995003238641623,55.34375867493292,1.6378273341352827,2.298616170691701,0.5649556403759749
007,ANDALUCIA,76036,Presidencia 2026,Presidencia,2V,0,12019.0,0.5321349954260581,2,IVÁN CEPEDA CASTRO,7533.0,ABELARDO DE LA ESPRIELLA,4486.0,151.0,87.0,11.0,12170.0,12268.0,3047.0,25.03697617091208,61.89811010682005,1.2407559572719802,1.879222393932844,0.46786500457394187
010,ANSERMANUEVO,76041,Congreso 2026,Consultas,NA,0,1637.0,0.7205460619926567,3,LA GRAN CONSULTA POR COLOMBIA,1377.0,FRENTE POR LA VIDA,152.0,0.0,148.0,229.0,1637.0,2014.0,1225.0,74.83200977397678,84.11728772144166,0.0,1.3878363268470564,0.2794539380073433
010,ANSERMANUEVO,76041,Congreso 2026,Cámara,NA,1,6558.0,0.20546620806613494,14,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2482.0,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,1094.0,146.0,270.0,180.0,6704.0,7154.0,1388.0,20.704057279236277,37.02267303102625,2.177804295942721,4.866980363399331,0.7945337919338651
010,ANSERMANUEVO,76041,Congreso 2026,Cámara,NA,4,20.0,0.815,3,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",18.0,FUERZA ANCESTRAL,1.0,5.0,0.0,4.0,25.0,29.0,17.0,68.0,72.0,20.0,1.2269938650306749,0.18500000000000005
010,ANSERMANUEVO,76041,Congreso 2026,Cámara,NA,5,190.0,0.6647091412742381,12,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,154.0,CONSEJO COMUNITARIO EL NARANJO,13.0,34.0,85.0,69.0,224.0,378.0,141.0,62.94642857142857,68.75,15.178571428571427,1.5044174029004838,0.3352908587257619
010,ANSERMANUEVO,76041,Congreso 2026,Senado,NA,0,6952.0,0.2326808869234508,15,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2939.0,PACTO HISTÓRICO SENADO,1101.0,113.0,221.0,235.0,7065.0,7521.0,1838.0,26.015569709837226,41.59943382873319,1.599433828733192,4.297731598079166,0.7673191130765492
010,ANSERMANUEVO,76041,Congreso 2026,Senado,NA,4,18.0,0.6358024691358025,3,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",14.0,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,3.0,9.0,15.0,28.0,27.0,70.0,11.0,40.74074074074074,51.85185185185185,33.33333333333333,1.5728155339805825,0.3641975308641975
010,ANSERMANUEVO,76041,Presidencia 2026,Presidencia,1V,0,8181.0,0.32236886919212504,11,ABELARDO DE LA ESPRIELLA,3426.0,IVÁN CEPEDA CASTRO,2708.0,169.0,131.0,59.0,8350.0,8540.0,718.0,8.59880239520958,41.029940119760475,2.023952095808383,3.1020365040397904,0.677631130807875
010,ANSERMANUEVO,76041,Presidencia 2026,Presidencia,2V,0,9250.0,0.5290600438276114,2,ABELARDO DE LA ESPRIELLA,5740.0,IVÁN CEPEDA CASTRO,3510.0,152.0,99.0,24.0,9402.0,9525.0,2230.0,23.71835779621357,61.05084024675601,1.6166773027015529,1.890144628509953,0.4709399561723886
013,ARGELIA,76054,Congreso 2026,Consultas,NA,0,617.0,0.7481934072169145,3,LA GRAN CONSULTA POR COLOMBIA,530.0,FRENTE POR LA VIDA,52.0,0.0,17.0,67.0,617.0,701.0,478.0,77.47163695299838,85.89951377633712,0.0,1.3365528088783096,0.2518065927830855
013,ARGELIA,76054,Congreso 2026,Cámara,NA,1,2334.0,0.2963383946856169,14,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1184.0,PARTIDO CENTRO DEMOCRÁTICO,253.0,22.0,90.0,38.0,2356.0,2484.0,931.0,39.516129032258064,50.25466893039049,0.9337860780984719,3.374520541156647,0.7036616053143832
013,ARGELIA,76054,Congreso 2026,Cámara,NA,4,114.0,0.9484456755924902,3,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",111.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,2.0,5.0,15.0,2.0,119.0,136.0,109.0,91.59663865546219,93.27731092436974,4.201680672268908,1.054356644491319,0.051554324407509844
013,ARGELIA,76054,Congreso 2026,Cámara,NA,5,6.0,0.33333333333333337,4,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,3.0,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,1.0,7.0,22.0,7.0,13.0,42.0,2.0,15.384615384615385,23.076923076923077,53.84615384615385,2.9999999999999996,0.6666666666666666
013,ARGELIA,76054,Congreso 2026,Senado,NA,0,2358.0,0.2822938316207939,14,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1161.0,COALICIÓN CAMBIO RADICAL - ALMA,242.0,26.0,79.0,73.0,2384.0,2536.0,919.0,38.54865771812081,48.6996644295302,1.0906040268456376,3.542408256880734,0.7177061683792061
013,ARGELIA,76054,Congreso 2026,Senado,NA,4,111.0,0.9297134972810649,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",107.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",2.0,0.0,15.0,2.0,111.0,128.0,105.0,94.5945945945946,96.3963963963964,0.0,1.0756001745962462,0.0702865027189351
013,ARGELIA,76054,Presidencia 2026,Presidencia,1V,0,2694.0,0.35493292857343633,10,ABELARDO DE LA ESPRIELLA,1357.0,PALOMA VALENCIA LASERNA,621.0,32.0,36.0,10.0,2726.0,2772.0,736.0,26.999266324284665,49.779897285399855,1.173881144534116,2.8174337163340932,0.6450670714265636
013,ARGELIA,76054,Presidencia 2026,Presidencia,2V,0,2921.0,0.6233791333367165,2,ABELARDO DE LA ESPRIELLA,2186.0,IVÁN CEPEDA CASTRO,735.0,41.0,31.0,7.0,2962.0,3000.0,1451.0,48.98717083051992,73.8014854827819,1.3841998649561107,1.6041602076851245,0.37662086666328354
016,BOLIVAR,76100,Congreso 2026,Consultas,NA,0,1214.0,0.7020822420470676,3,LA GRAN CONSULTA POR COLOMBIA,1006.0,FRENTE POR LA VIDA,127.0,0.0,110.0,149.0,1214.0,1473.0,879.0,72.40527182866558,82.8665568369028,0.0,1.4243345581342306,0.2979177579529324
016,BOLIVAR,76100,Congreso 2026,Cámara,NA,1,6090.0,0.24625343439000646,14,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2682.0,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,853.0,87.0,245.0,90.0,6177.0,6512.0,1829.0,29.609842965841022,43.4191355026712,1.4084507042253522,4.0608570697789315,0.7537465656099935
016,BOLIVAR,76100,Congreso 2026,Cámara,NA,4,206.0,0.9429258177019512,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",200.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,3.0,0.0,23.0,15.0,206.0,244.0,197.0,95.63106796116504,97.0873786407767,0.0,1.0605288149147798,0.05707418229804884
016,BOLIVAR,76100,Congreso 2026,Cámara,NA,5,8.0,0.25,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,3.0,CONSEJO COMUNITARIO EL NARANJO,2.0,9.0,4.0,0.0,17.0,21.0,1.0,5.88235294117647,17.647058823529413,52.94117647058824,4.0,0.75
016,BOLIVAR,76100,Congreso 2026,Senado,NA,0,6127.0,0.26127765836926137,16,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,2850.0,PACTO HISTÓRICO SENADO,894.0,105.0,158.0,179.0,6232.0,6569.0,1956.0,31.38639281129653,45.73170731707317,1.6848523748395379,3.8273459975162094,0.7387223416307387
016,BOLIVAR,76100,Congreso 2026,Senado,NA,4,228.0,0.9483302554632196,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",222.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",3.0,0.0,7.0,2.0,228.0,237.0,219.0,96.05263157894737,97.36842105263158,0.0,1.0544849689642581,0.051669744536780415
016,BOLIVAR,76100,Presidencia 2026,Presidencia,1V,0,7053.0,0.3581343934801318,11,ABELARDO DE LA ESPRIELLA,3376.0,IVÁN CEPEDA CASTRO,2273.0,101.0,71.0,24.0,7154.0,7249.0,1103.0,15.417948001118257,47.19038300251607,1.411797595750629,2.7922478773474095,0.6418656065198682
016,BOLIVAR,76100,Presidencia 2026,Presidencia,2V,0,7747.0,0.5294141601451705,2,ABELARDO DE LA ESPRIELLA,4813.0,IVÁN CEPEDA CASTRO,2934.0,99.0,73.0,13.0,7846.0,7932.0,1879.0,23.948508794290085,61.34335967371909,1.261789446851899,1.8888803422367666,0.4705858398548295
019,BUENAVENTURA,76109,Congreso 2026,Consultas,NA,0,11593.0,0.4229044884557467,3,LA GRAN CONSULTA POR COLOMBIA,6240.0,FRENTE POR LA VIDA,4013.0,0.0,4143.0,4190.0,11593.0,19926.0,2227.0,19.20986802380747,53.82558440438196,0.0,2.3646001101845515,0.5770955115442533
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,1,80987.0,0.17968922300505563,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,25186.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,16182.0,1245.0,4236.0,1780.0,82232.0,88248.0,9004.0,10.949508707072672,30.627979375425625,1.5140091448584492,5.5651640275158,0.8203107769949444
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,4,501.0,0.4496914354922889,10,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",322.0,PARTIDO INDÍGENA COLOMBIANO P.I.C,80.0,151.0,96.0,148.0,652.0,896.0,242.0,37.11656441717792,49.38650306748466,23.159509202453986,2.223747043136977,0.550308564507711
019,BUENAVENTURA,76109,Congreso 2026,Cámara,NA,5,5186.0,0.10795112891824067,46,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,1221.0,PARTIDO ECOLOGISTA COLOMBIANO,640.0,644.0,910.0,840.0,5830.0,7580.0,581.0,9.965694682675814,20.943396226415096,11.04631217838765,9.263451063650974,0.8920488710817593
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,0,86795.0,0.17832091930970315,16,PACTO HISTÓRICO SENADO,28702.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,15291.0,1340.0,4110.0,2968.0,88135.0,95213.0,13411.0,15.216429341351336,32.56594996312475,1.5203948488114825,5.607867006692725,0.8216790806902968
019,BUENAVENTURA,76109,Congreso 2026,Senado,NA,4,1351.0,0.4481550251177815,8,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",719.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",547.0,163.0,282.0,283.0,1514.0,2079.0,172.0,11.360634081902246,47.49009247027741,10.766182298546896,2.231370717615374,0.5518449748822185
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,1V,0,89035.0,0.68499355662481,11,IVÁN CEPEDA CASTRO,72811.0,ABELARDO DE LA ESPRIELLA,10796.0,1223.0,1397.0,402.0,90258.0,92057.0,62015.0,68.70859092822796,80.66985751955505,1.3550045425336257,1.4598677466797367,0.31500644337519
019,BUENAVENTURA,76109,Presidencia 2026,Presidencia,2V,0,113695.0,0.7602814898908443,2,IVÁN CEPEDA CASTRO,97863.0,ABELARDO DE LA ESPRIELLA,15832.0,778.0,1076.0,161.0,114473.0,115710.0,82031.0,71.65969267862292,85.49002821626061,0.6796362461017008,1.315302310126704,0.23971851010915568
022,BUGA,76111,Congreso 2026,Consultas,NA,0,14646.0,0.6467064433964891,3,LA GRAN CONSULTA POR COLOMBIA,11565.0,FRENTE POR LA VIDA,1877.0,0.0,2203.0,1234.0,14646.0,18083.0,9688.0,66.14775365287451,78.96353953297829,0.0,1.546296639241787,0.3532935566035109
022,BUGA,76111,Congreso 2026,Cámara,NA,1,51857.0,0.22748381452406755,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,19295.0,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,12821.0,1448.0,1509.0,721.0,53305.0,55535.0,6474.0,12.14520213863615,36.19735484476128,2.7164431104024014,4.395917142906011,0.7725161854759325
022,BUGA,76111,Congreso 2026,Cámara,NA,4,41.0,0.26234384295062463,9,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",19.0,PARTIDO INDÍGENA COLOMBIANO P.I.C,5.0,63.0,22.0,29.0,104.0,155.0,14.0,13.461538461538462,18.269230769230766,60.57692307692307,3.811791383219955,0.7376561570493754
022,BUGA,76111,Congreso 2026,Cámara,NA,5,711.0,0.2137616439277498,34,CONSEJO COMUNITARIO EL NARANJO,290.0,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,111.0,237.0,183.0,107.0,948.0,1238.0,179.0,18.88185654008439,30.590717299578056,25.0,4.67810773544572,0.7862383560722502
022,BUGA,76111,Congreso 2026,Senado,NA,0,52827.0,0.2062230764419142,16,PACTO HISTÓRICO SENADO,20337.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,7193.0,1699.0,1323.0,1088.0,54526.0,56937.0,13144.0,24.10593111543117,37.29780288302828,3.115944686938341,4.849117844877389,0.7937769235580858
022,BUGA,76111,Congreso 2026,Senado,NA,4,46.0,0.2041587901701323,10,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,16.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",10.0,67.0,18.0,22.0,113.0,153.0,6.0,5.3097345132743365,14.15929203539823,59.29203539823009,4.898148148148149,0.7958412098298677
022,BUGA,76111,Presidencia 2026,Presidencia,1V,0,63631.0,0.44187968296046803,11,IVÁN CEPEDA CASTRO,36727.0,ABELARDO DE LA ESPRIELLA,20646.0,1180.0,690.0,138.0,64811.0,65639.0,16081.0,24.81214608631251,56.66784959343322,1.8206785885112093,2.2630594674556765,0.5581203170395319
022,BUGA,76111,Presidencia 2026,Presidencia,2V,0,68937.0,0.543275687369205,2,IVÁN CEPEDA CASTRO,44609.0,ABELARDO DE LA ESPRIELLA,24328.0,990.0,566.0,83.0,69927.0,70576.0,20281.0,29.003103236232068,63.7936705421368,1.4157621519584709,1.8406860885722087,0.45672431263079505
025,BUGALAGRANDE,76113,Congreso 2026,Consultas,NA,0,1443.0,0.5832582942770053,3,LA GRAN CONSULTA POR COLOMBIA,1058.0,FRENTE POR LA VIDA,295.0,0.0,192.0,162.0,1443.0,1797.0,763.0,52.87595287595288,73.31947331947332,0.0,1.714506265598124,0.41674170572299474
025,BUGALAGRANDE,76113,Congreso 2026,Cámara,NA,1,10685.0,0.23716045195191612,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,3527.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,3526.0,92.0,374.0,141.0,10777.0,11292.0,1.0,0.009279020135473694,32.72710401781572,0.8536698524635798,4.216554622702222,0.7628395480480838
025,BUGALAGRANDE,76113,Congreso 2026,Cámara,NA,4,38.0,0.9487534626038783,2,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",37.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,1.0,2.0,1.0,0.0,40.0,41.0,36.0,90.0,92.5,5.0,1.054014598540146,0.05124653739612173
025,BUGALAGRANDE,76113,Congreso 2026,Cámara,NA,5,107.0,0.17337758756223248,13,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,30.0,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,22.0,16.0,18.0,6.0,123.0,147.0,8.0,6.504065040650407,24.390243902439025,13.008130081300814,5.767758186397986,0.8266224124377675
025,BUGALAGRANDE,76113,Congreso 2026,Senado,NA,0,10848.0,0.23175599637468347,15,PACTO HISTÓRICO SENADO,3729.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,3266.0,100.0,297.0,193.0,10948.0,11438.0,463.0,4.229082937522835,34.061015710632084,0.9134088417975886,4.314882961575176,0.7682440036253165
025,BUGALAGRANDE,76113,Congreso 2026,Senado,NA,4,48.0,0.6154513888888888,3,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",36.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",11.0,4.0,3.0,1.0,52.0,56.0,25.0,48.07692307692308,69.23076923076923,7.6923076923076925,1.6248236953455573,0.38454861111111116
025,BUGALAGRANDE,76113,Presidencia 2026,Presidencia,1V,0,11736.0,0.4911891858329279,11,IVÁN CEPEDA CASTRO,7580.0,ABELARDO DE LA ESPRIELLA,3130.0,177.0,113.0,50.0,11913.0,12076.0,4450.0,37.35415092755813,63.62796944514396,1.4857718458826492,2.0358754403443604,0.5088108141670721
025,BUGALAGRANDE,76113,Presidencia 2026,Presidencia,2V,0,12927.0,0.5706428651013864,2,IVÁN CEPEDA CASTRO,8893.0,ABELARDO DE LA ESPRIELLA,4034.0,145.0,106.0,14.0,13072.0,13192.0,4859.0,37.17105263157895,68.03090575275398,1.1092411260709913,1.7524095387091705,0.4293571348986136
028,CAICEDONIA,76122,Congreso 2026,Consultas,NA,0,4404.0,0.702649973065523,3,LA GRAN CONSULTA POR COLOMBIA,3652.0,FRENTE POR LA VIDA,440.0,0.0,352.0,555.0,4404.0,5311.0,3212.0,72.93369663941871,82.92461398728429,0.0,1.4231837164060472,0.297350026934477
028,CAICEDONIA,76122,Congreso 2026,Cámara,NA,1,10671.0,0.15249175594526054,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,2080.0,PARTIDO CENTRO DEMOCRÁTICO,1870.0,296.0,506.0,371.0,10967.0,11844.0,210.0,1.9148354153369198,18.96598887571806,2.699006109236801,6.5577315560519,0.8475082440547395
028,CAICEDONIA,76122,Congreso 2026,Cámara,NA,4,3.0,0.5555555555555556,2,PARTIDO INDÍGENA COLOMBIANO P.I.C,2.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",1.0,10.0,13.0,7.0,13.0,33.0,1.0,7.6923076923076925,15.384615384615385,76.92307692307693,1.7999999999999998,0.4444444444444444
028,CAICEDONIA,76122,Congreso 2026,Cámara,NA,5,58.0,0.29369797859690844,12,CONSEJO COMUNITARIO EL NARANJO,29.0,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,8.0,45.0,94.0,81.0,103.0,278.0,21.0,20.388349514563107,28.155339805825243,43.689320388349515,3.404858299595142,0.7063020214030915
028,CAICEDONIA,76122,Congreso 2026,Senado,NA,0,10798.0,0.1489740833719593,16,PARTIDO CENTRO DEMOCRÁTICO,2105.0,PACTO HISTÓRICO SENADO,2059.0,307.0,509.0,540.0,11105.0,12154.0,46.0,0.4142278253039171,18.95542548401621,2.764520486267447,6.712576962149816,0.8510259166280407
028,CAICEDONIA,76122,Congreso 2026,Senado,NA,4,8.0,0.25,4,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,2.0,MOVIMIENTO SI,2.0,0.0,0.0,2.0,8.0,10.0,0.0,0.0,25.0,0.0,4.0,0.75
028,CAICEDONIA,76122,Presidencia 2026,Presidencia,1V,0,13633.0,0.3651524788276108,11,ABELARDO DE LA ESPRIELLA,6692.0,IVÁN CEPEDA CASTRO,4478.0,267.0,299.0,84.0,13900.0,14283.0,2214.0,15.928057553956835,48.143884892086334,1.920863309352518,2.7385819841910535,0.6348475211723892
028,CAICEDONIA,76122,Presidencia 2026,Presidencia,2V,0,14748.0,0.5229259846774699,2,ABELARDO DE LA ESPRIELLA,8953.0,IVÁN CEPEDA CASTRO,5795.0,256.0,257.0,38.0,15004.0,15299.0,3158.0,21.04772060783791,59.67075446547587,1.7062116768861637,1.9123165214610243,0.47707401532253013
031,CANDELARIA,76130,Congreso 2026,Consultas,NA,0,6925.0,0.576081804793494,3,LA GRAN CONSULTA POR COLOMBIA,5067.0,FRENTE POR LA VIDA,1265.0,0.0,1391.0,824.0,6925.0,9140.0,3802.0,54.90252707581228,73.16967509025271,0.0,1.7358645797856198,0.423918195206506
031,CANDELARIA,76130,Congreso 2026,Cámara,NA,1,41585.0,0.2856941388938599,14,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,20089.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,7381.0,1036.0,1195.0,648.0,42621.0,44464.0,12708.0,29.81628774547758,47.13404190422562,2.430726637103775,3.5002468159541644,0.7143058611061401
031,CANDELARIA,76130,Congreso 2026,Cámara,NA,4,69.0,0.23125393824826718,8,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",26.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,14.0,28.0,1.0,10.0,97.0,108.0,12.0,12.371134020618557,26.804123711340207,28.865979381443296,4.32425068119891,0.7687460617517328
031,CANDELARIA,76130,Congreso 2026,Cámara,NA,5,758.0,0.23253458274448102,35,CONSEJO COMUNITARIO EL NARANJO,275.0,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,229.0,180.0,172.0,123.0,938.0,1233.0,46.0,4.904051172707889,29.31769722814499,19.189765458422176,4.300435609179229,0.767465417255519
031,CANDELARIA,76130,Congreso 2026,Senado,NA,0,42616.0,0.2741045584513391,16,PACTO HISTÓRICO SENADO,20306.0,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,7031.0,1011.0,1096.0,800.0,43627.0,45523.0,13275.0,30.42840442845027,46.54457102253192,2.3173722694661563,3.6482428663349897,0.7258954415486609
031,CANDELARIA,76130,Congreso 2026,Senado,NA,4,378.0,0.7272192827748383,8,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",321.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",24.0,48.0,47.0,44.0,426.0,517.0,297.0,69.71830985915493,75.35211267605634,11.267605633802818,1.3751010509296686,0.27278071722516173
031,CANDELARIA,76130,Presidencia 2026,Presidencia,1V,0,52878.0,0.5277310019827008,11,IVÁN CEPEDA CASTRO,36444.0,ABELARDO DE LA ESPRIELLA,11823.0,1134.0,806.0,157.0,54012.0,54975.0,24621.0,45.58431459675628,67.47389469006887,2.0995334370139966,1.894904783389588,0.47226899801729916
031,CANDELARIA,76130,Presidencia 2026,Presidencia,2V,0,58160.0,0.6254991217369341,2,IVÁN CEPEDA CASTRO,43649.0,ABELARDO DE LA ESPRIELLA,14511.0,731.0,552.0,39.0,58891.0,59482.0,29138.0,49.477848907303326,74.11828632558456,1.241276256134214,1.598723267945002,0.3745008782630659
